"stage","time2","time1","temp2","transfer","temp1","province","generation","block","time2d","time2.orig","group_index","nobs"
"L5",2.145833,2.0625,20,TRUE,30,"ON","F1",184,0.1458333,1.145833,2,1
"L5",2.166667,1.944444,20,TRUE,30,"ON","F1",184,0.1666667,1.166667,10,1
"L5",3,0,30,FALSE,30,"ON","F1",184,1,2,4,1
"L5",1.979167,1.943056,20,TRUE,30,"ON","F1",184,0,0.9791667,4,1
"L5",2.145833,2.0625,20,TRUE,30,"ON","F1",184,0.1458333,1.145833,6,1
"L5",2.145833,2.0625,20,TRUE,30,"ON","F1",184,0.1458333,1.145833,3,1
"L5",2.145833,2.0625,20,TRUE,30,"ON","F1",184,0.1458333,1.145833,7,1
"L5",2.774306,0,30,FALSE,30,"ON","F1",184,0.7743056,1.774306,3,1
"L5",1.965278,1.774306,20,TRUE,30,"ON","F1",184,0,0.9652778,3,1
"L5",2.920139,0,30,FALSE,30,"ON","F1",184,0.9201389,1.920139,8,1
"L5",2.166667,1.944444,20,TRUE,30,"ON","F1",184,0.1666667,1.166667,9,1
"L5",2.774306,0,30,FALSE,30,"ON","F1",184,0.7743056,1.774306,4,1
"L5",3,0,30,FALSE,30,"ON","F1",184,1,2,4,1
"L5",1.965278,1.774306,20,TRUE,30,"ON","F1",184,0,0.9652778,9,1
"L5",2.166667,1.944444,20,TRUE,30,"ON","F1",184,0.1666667,1.166667,4,1
"L5",2.944444,0,30,FALSE,30,"ON","F1",184,0.9444444,1.944444,8,1
"L5",1.979167,1.943056,20,TRUE,30,"ON","F1",184,0,0.9791667,4,1
"L5",6,1.944444,20,TRUE,30,"ON","F1",184,4,5,2,1
"L5",2.0625,1.916667,20,TRUE,30,"ON","F1",184,0.0625,1.0625,7,1
"L5",2.0625,1.916667,20,TRUE,30,"ON","F1",184,0.0625,1.0625,2,1
"L5",2.916667,0,30,FALSE,30,"ON","F1",184,0.9166667,1.916667,3,1
"L5",3,0,30,FALSE,30,"ON","F1",184,1,2,2,1
"L5",2.166667,1.944444,20,TRUE,30,"ON","F1",184,0.1666667,1.166667,8,1
"L5",2.166667,1.944444,20,TRUE,30,"ON","F1",184,0.1666667,1.166667,2,1
"L5",3,0,30,FALSE,30,"ON","F1",184,1,2,6,1
"L5",2.774306,0,30,FALSE,30,"ON","F1",184,0.7743056,1.774306,4,1
"L5",2.774306,0,30,FALSE,30,"ON","F1",184,0.7743056,1.774306,7,1
"L5",1.979167,1.943056,20,TRUE,30,"ON","F1",184,0,0.9791667,8,1
"L5",2.774306,0,30,FALSE,30,"ON","F1",184,0.7743056,1.774306,7,1
"L5",2.145833,2.0625,20,TRUE,30,"ON","F1",184,0.1458333,1.145833,6,1
"L5",1.979167,1.943056,20,TRUE,30,"ON","F1",184,0,0.9791667,5,1
"L5",2.166667,1.944444,20,TRUE,30,"ON","F1",184,0.1666667,1.166667,7,1
"L5",2.145833,2.0625,20,TRUE,30,"ON","F1",184,0.1458333,1.145833,4,1
"L5",4.034722,1.943056,20,TRUE,30,"ON","F1",184,2.034722,3.034722,6,1
"L5",4.208333,1.944444,20,TRUE,30,"ON","F1",184,2.208333,3.208333,7,1
"L5",1.979167,1.943056,20,TRUE,30,"ON","F1",184,0,0.9791667,8,1
"L5",2.0625,1.916667,20,TRUE,30,"ON","F1",184,0.0625,1.0625,4,1
"L5",2.944444,1.774306,20,TRUE,30,"ON","F1",184,0.9444444,1.944444,10,1
"L5",3.055556,1.944444,20,TRUE,30,"ON","F1",184,1.055556,2.055556,6,1
"L5",2.944444,0,30,FALSE,30,"ON","F1",184,0.9444444,1.944444,9,1
"L5",2.166667,1.944444,20,TRUE,30,"ON","F1",184,0.1666667,1.166667,7,1
"L5",2.943056,0,30,FALSE,30,"ON","F1",184,0.9430556,1.943056,5,1
"L5",2.943056,0,30,FALSE,30,"ON","F1",184,0.9430556,1.943056,6,1
"L5",2.944444,0,30,FALSE,30,"ON","F1",184,0.9444444,1.944444,1,1
"L5",2.943056,0,30,FALSE,30,"ON","F1",184,0.9430556,1.943056,4,1
"L5",1.965278,1.774306,20,TRUE,30,"ON","F1",184,0,0.9652778,6,1
"L5",2.145833,2.0625,20,TRUE,30,"ON","F1",184,0.1458333,1.145833,1,1
"L5",2.0625,1.916667,20,TRUE,30,"ON","F1",184,0.0625,1.0625,6,1
"L5",4.111111,1.774306,20,TRUE,30,"ON","F1",184,2.111111,3.111111,9,1
"L5",2.944444,1.774306,20,TRUE,30,"ON","F1",184,0.9444444,1.944444,6,1
"L5",1.965278,1.774306,20,TRUE,30,"ON","F1",184,0,0.9652778,5,1
"L5",2.944444,1.774306,20,TRUE,30,"ON","F1",184,0.9444444,1.944444,10,1
"L5",2.145833,2.0625,20,TRUE,30,"ON","F1",184,0.1458333,1.145833,8,1
"L5",1.979167,1.943056,20,TRUE,30,"ON","F1",184,0,0.9791667,5,1
"L5",2.916667,0,30,FALSE,30,"ON","F1",184,0.9166667,1.916667,1,1
"L5",1.965278,1.774306,20,TRUE,30,"ON","F1",184,0,0.9652778,2,1
"L5",2.944444,0,30,FALSE,30,"ON","F1",184,0.9444444,1.944444,5,1
"L5",4.208333,1.944444,20,TRUE,30,"ON","F1",184,2.208333,3.208333,7,1
"L5",4.208333,1.944444,20,TRUE,30,"ON","F1",184,2.208333,3.208333,10,1
"L5",2.958333,2.027778,20,TRUE,30,"ON","F1",184,0.9583333,1.958333,7,1
"L5",6.125,1.916667,20,TRUE,30,"ON","F1",184,4.125,5.125,2,1
"L5",3,0,30,FALSE,30,"ON","F1",184,1,2,8,1
"L5",3.1875,2,20,TRUE,30,"ON","F1",184,1.1875,2.1875,6,1
"L5",2.944444,0,30,FALSE,30,"ON","F1",184,0.9444444,1.944444,2,1
"L5",3.1875,2,20,TRUE,30,"ON","F1",184,1.1875,2.1875,3,1
"L5",2.166667,1.944444,20,TRUE,30,"ON","F1",184,0.1666667,1.166667,3,1
"L5",1.979167,1.943056,20,TRUE,30,"ON","F1",184,0,0.9791667,1,1
"L5",2.944444,0,30,FALSE,30,"ON","F1",184,0.9444444,1.944444,2,1
"L5",2.916667,0,30,FALSE,30,"ON","F1",184,0.9166667,1.916667,10,1
"L5",2.166667,1.944444,20,TRUE,30,"ON","F1",184,0.1666667,1.166667,10,1
"L5",2.145833,2.0625,20,TRUE,30,"ON","F1",184,0.1458333,1.145833,5,1
"L5",2.166667,1.944444,20,TRUE,30,"ON","F1",184,0.1666667,1.166667,5,1
"L5",3,0,30,FALSE,30,"ON","F1",184,1,2,1,1
"L5",2.166667,1.944444,20,TRUE,30,"ON","F1",184,0.1666667,1.166667,3,1
"L5",3,0,30,FALSE,30,"ON","F1",184,1,2,7,1
"L5",2.166667,1.944444,20,TRUE,30,"ON","F1",184,0.1666667,1.166667,1,1
"L5",1.979167,1.943056,20,TRUE,30,"ON","F1",184,0,0.9791667,3,1
"L5",4.111111,1.774306,20,TRUE,30,"ON","F1",184,2.111111,3.111111,8,1
"L5",1.965278,1.774306,20,TRUE,30,"ON","F1",184,0,0.9652778,10,1
"L5",2.0625,1.916667,20,TRUE,30,"ON","F1",184,0.0625,1.0625,5,1
"L5",2.944444,0,30,FALSE,30,"ON","F1",184,0.9444444,1.944444,10,1
"L5",1.979167,1.943056,20,TRUE,30,"ON","F1",184,0,0.9791667,1,1
"L5",2.166667,1.944444,20,TRUE,30,"ON","F1",184,0.1666667,1.166667,7,1
"L5",2.944444,0,30,FALSE,30,"ON","F1",184,0.9444444,1.944444,1,1
"L5",2.0625,1.916667,20,TRUE,30,"ON","F1",184,0.0625,1.0625,4,1
"L5",2.145833,2.0625,20,TRUE,30,"ON","F1",184,0.1458333,1.145833,7,1
"L5",2.145833,2.0625,20,TRUE,30,"ON","F1",184,0.1458333,1.145833,9,1
"L5",2.944444,0,30,FALSE,30,"ON","F1",184,0.9444444,1.944444,2,1
"L5",2.166667,1.944444,20,TRUE,30,"ON","F1",184,0.1666667,1.166667,1,1
"L5",2.166667,1.944444,20,TRUE,30,"ON","F1",184,0.1666667,1.166667,9,1
"L5",2.916667,0,30,FALSE,30,"ON","F1",184,0.9166667,1.916667,1,1
"L5",5.958333,2.027778,20,TRUE,30,"ON","F1",184,3.958333,4.958333,10,1
"L5",2.943056,0,30,FALSE,30,"ON","F1",184,0.9430556,1.943056,7,1
"L5",2.145833,2.0625,20,TRUE,30,"ON","F1",184,0.1458333,1.145833,7,1
"L5",1.979167,1.943056,20,TRUE,30,"ON","F1",184,0,0.9791667,7,1
"L5",1.965278,1.774306,20,TRUE,30,"ON","F1",184,0,0.9652778,6,1
"L5",2.145833,2.0625,20,TRUE,30,"ON","F1",184,0.1458333,1.145833,10,1
"L5",2.166667,1.944444,20,TRUE,30,"ON","F1",184,0.1666667,1.166667,1,1
"L5",1.979167,1.943056,20,TRUE,30,"ON","F1",184,0,0.9791667,9,1
"L5",2.034722,2,20,TRUE,30,"ON","F1",184,0.03472222,1.034722,4,1
"L5",2.034722,2,20,TRUE,30,"ON","F1",184,0.03472222,1.034722,2,1
"L5",1.965278,1.774306,20,TRUE,30,"ON","F1",184,0,0.9652778,2,1
"L5",2.774306,0,30,FALSE,30,"ON","F1",184,0.7743056,1.774306,5,1
"L5",2.145833,2.0625,20,TRUE,30,"ON","F1",184,0.1458333,1.145833,1,1
"L5",3,0,30,FALSE,30,"ON","F1",184,1,2,5,1
"L5",1.979167,1.943056,20,TRUE,30,"ON","F1",184,0,0.9791667,5,1
"L5",2.0625,1.916667,20,TRUE,30,"ON","F1",184,0.0625,1.0625,6,1
"L5",2.166667,1.944444,20,TRUE,30,"ON","F1",184,0.1666667,1.166667,9,1
"L5",3,0,30,FALSE,30,"ON","F1",184,1,2,6,1
"L5",1.965278,1.774306,20,TRUE,30,"ON","F1",184,0,0.9652778,9,1
"L5",3,0,30,FALSE,30,"ON","F1",184,1,2,5,1
"L6",4.458333,3.069444,20,TRUE,30,"ON","F1",185,2.458333,3.458333,3,1
"L6",3.520833,3.041667,20,TRUE,30,"ON","F1",185,1.520833,2.520833,6,1
"L6",4.416667,3.166667,20,TRUE,30,"ON","F1",185,2.416667,3.416667,6,1
"L6",8.5,2.916667,20,TRUE,30,"ON","F1",185,6.5,7.5,8,1
"L6",2.520833,3.041667,20,TRUE,30,"ON","F1",185,0.5208333,1.520833,2,1
"L6",2.458333,3.069444,20,TRUE,30,"ON","F1",185,0.4583333,1.458333,7,1
"L6",6.416667,3.125,20,TRUE,30,"ON","F1",185,4.416667,5.416667,6,1
"L6",2.5,2.916667,20,TRUE,30,"ON","F1",185,0.5,1.5,9,1
"L6",2.5,3.083333,20,TRUE,30,"ON","F1",185,0.5,1.5,7,1
"L6",3.5,3.083333,20,TRUE,30,"ON","F1",185,1.5,2.5,4,1
"L6",4.5,2.916667,20,TRUE,30,"ON","F1",185,2.5,3.5,9,1
"L6",4.416667,3.020833,20,TRUE,30,"ON","F1",185,2.416667,3.416667,6,1
"L6",5.5625,2.954861,20,TRUE,30,"ON","F1",185,3.5625,4.5625,3,1
"L6",2.520833,3.041667,20,TRUE,30,"ON","F1",185,0.5208333,1.520833,5,1
"L6",4.5,2.916667,20,TRUE,30,"ON","F1",185,2.5,3.5,1,1
"L6",4.5,2.916667,20,TRUE,30,"ON","F1",185,2.5,3.5,7,1
"L6",2.458333,2.916667,20,TRUE,30,"ON","F1",185,0.4583333,1.458333,9,1
"L6",5.5,3.083333,20,TRUE,30,"ON","F1",185,3.5,4.5,2,1
"L6",2.5625,2.954861,20,TRUE,30,"ON","F1",185,0.5625,1.5625,10,1
"L6",5.458333,2.916667,20,TRUE,30,"ON","F1",185,3.458333,4.458333,2,1
"L6",4.458333,2.916667,20,TRUE,30,"ON","F1",185,2.458333,3.458333,4,1
"L6",2.520833,3.041667,20,TRUE,30,"ON","F1",185,0.5208333,1.520833,6,1
"L6",3.5,3.083333,20,TRUE,30,"ON","F1",185,1.5,2.5,8,1
"L6",4.458333,2.916667,20,TRUE,30,"ON","F1",185,2.458333,3.458333,3,1
"L6",14.41667,3.020833,20,TRUE,30,"ON","F1",185,12.41667,13.41667,2,1
"L6",3.5,2.916667,20,TRUE,30,"ON","F1",185,1.5,2.5,1,1
"L6",3.458333,3.069444,20,TRUE,30,"ON","F1",185,1.458333,2.458333,8,1
"L6",1.5,3.083333,20,TRUE,30,"ON","F1",185,0,0.5,3,1
"L6",2.5,3.083333,20,TRUE,30,"ON","F1",185,0.5,1.5,8,1
"L6",5.416667,3.020833,20,TRUE,30,"ON","F1",185,3.416667,4.416667,8,1
"L6",3.458333,3.069444,20,TRUE,30,"ON","F1",185,1.458333,2.458333,6,1
"L6",2.5,2.916667,20,TRUE,30,"ON","F1",185,0.5,1.5,5,1
"L6",16.52083,3.041667,20,TRUE,30,"ON","F1",185,14.52083,15.52083,5,1
"L6",2.5,2.916667,20,TRUE,30,"ON","F1",185,0.5,1.5,3,1
"L6",1.5,3.083333,20,TRUE,30,"ON","F1",185,0,0.5,10,1
"L6",3.5,2.916667,20,TRUE,30,"ON","F1",185,1.5,2.5,4,1
"L6",4.458333,2.916667,20,TRUE,30,"ON","F1",185,2.458333,3.458333,10,1
"L6",2.5,3.083333,20,TRUE,30,"ON","F1",185,0.5,1.5,10,1
"L6",1.5,3.083333,20,TRUE,30,"ON","F1",185,0,0.5,1,1
"L6",33.625,2.958333,20,TRUE,30,"ON","F1",185,31.625,32.625,8,1
"L6",4.458333,2.916667,20,TRUE,30,"ON","F1",185,2.458333,3.458333,9,1
"L6",1.520833,3.041667,20,TRUE,30,"ON","F1",185,0,0.5208333,10,1
"L6",4.5,3.083333,20,TRUE,30,"ON","F1",185,2.5,3.5,9,1
"L6",6.5,2.916667,20,TRUE,30,"ON","F1",185,4.5,5.5,3,1
"L6",4.5,2.916667,20,TRUE,30,"ON","F1",185,2.5,3.5,5,1
"L6",1.520833,3.041667,20,TRUE,30,"ON","F1",185,0,0.5208333,8,1
"L6",5.458333,2.916667,20,TRUE,30,"ON","F1",185,3.458333,4.458333,4,1
"L6",4.5,2.916667,20,TRUE,30,"ON","F1",185,2.5,3.5,1,1
"L6",5.5,3.083333,20,TRUE,30,"ON","F1",185,3.5,4.5,3,1
"L6",3.5,3.083333,20,TRUE,30,"ON","F1",185,1.5,2.5,3,1
"L6",1.5,2.916667,20,TRUE,30,"ON","F1",185,0,0.5,1,1
"L6",2.5,2.916667,20,TRUE,30,"ON","F1",185,0.5,1.5,9,1
"L6",2.458333,2.916667,20,TRUE,30,"ON","F1",185,0.4583333,1.458333,10,1
"L6",6.5625,2.954861,20,TRUE,30,"ON","F1",185,4.5625,5.5625,2,1
"L6",4.416667,3.166667,20,TRUE,30,"ON","F1",185,2.416667,3.416667,3,1
"L6",1.5,3.083333,20,TRUE,30,"ON","F1",185,0,0.5,2,1
"L6",2.5,3.083333,20,TRUE,30,"ON","F1",185,0.5,1.5,8,1
"L6",2.5,3.083333,20,TRUE,30,"ON","F1",185,0.5,1.5,9,1
"L6",5.583333,2.916667,20,TRUE,30,"ON","F1",185,3.583333,4.583333,8,1
"L6",6.458333,2.916667,20,TRUE,30,"ON","F1",185,4.458333,5.458333,9,1
"L6",4.458333,3.069444,20,TRUE,30,"ON","F1",185,2.458333,3.458333,3,1
"L6",5.5,2.916667,20,TRUE,30,"ON","F1",185,3.5,4.5,8,1
"L6",2.5,2.916667,20,TRUE,30,"ON","F1",185,0.5,1.5,10,1
"L6",3.5,2.916667,20,TRUE,30,"ON","F1",185,1.5,2.5,5,1
"L6",8.5,3.083333,20,TRUE,30,"ON","F1",185,6.5,7.5,1,1
"L6",4.520833,3.041667,20,TRUE,30,"ON","F1",185,2.520833,3.520833,5,1
"L6",7.458333,3.069444,20,TRUE,30,"ON","F1",185,5.458333,6.458333,3,1
"L6",1.520833,3.041667,20,TRUE,30,"ON","F1",185,0,0.5208333,4,1
"L6",2.5,2.916667,20,TRUE,30,"ON","F1",185,0.5,1.5,2,1
"L6",5.458333,2.916667,20,TRUE,30,"ON","F1",185,3.458333,4.458333,5,1
"L6",6.458333,2.916667,20,TRUE,30,"ON","F1",185,4.458333,5.458333,3,1
"L6",3.458333,2.916667,20,TRUE,30,"ON","F1",185,1.458333,2.458333,6,1
"L6",2.5,3.083333,20,TRUE,30,"ON","F1",185,0.5,1.5,7,1
"L6",4.520833,3.041667,20,TRUE,30,"ON","F1",185,2.520833,3.520833,10,1
"L6",6.458333,2.916667,20,TRUE,30,"ON","F1",185,4.458333,5.458333,8,1
"L6",5.416667,3.020833,20,TRUE,30,"ON","F1",185,3.416667,4.416667,9,1
"L6",4.416667,3.166667,20,TRUE,30,"ON","F1",185,2.416667,3.416667,4,1
"L6",4.458333,3.069444,20,TRUE,30,"ON","F1",185,2.458333,3.458333,1,1
"L6",4.5625,2.954861,20,TRUE,30,"ON","F1",185,2.5625,3.5625,10,1
"L6",2.458333,2.916667,20,TRUE,30,"ON","F1",185,0.4583333,1.458333,4,1
"L6",2.458333,2.916667,20,TRUE,30,"ON","F1",185,0.4583333,1.458333,9,1
"L6",2.5,3.083333,20,TRUE,30,"ON","F1",185,0.5,1.5,2,1
"L6",3.520833,3.041667,20,TRUE,30,"ON","F1",185,1.520833,2.520833,4,1
"L6",3.458333,2.916667,20,TRUE,30,"ON","F1",185,1.458333,2.458333,5,1
"L6",4.520833,3.041667,20,TRUE,30,"ON","F1",185,2.520833,3.520833,1,1
"L6",1.520833,3.041667,20,TRUE,30,"ON","F1",185,0,0.5208333,8,1
"L6",4.458333,2.916667,20,TRUE,30,"ON","F1",185,2.458333,3.458333,2,1
"L6",2.5,2.916667,20,TRUE,30,"ON","F1",185,0.5,1.5,10,1
"L6",4.5,2.916667,20,TRUE,30,"ON","F1",185,2.5,3.5,4,1
"L6",3.5,3.083333,20,TRUE,30,"ON","F1",185,1.5,2.5,4,1
"L6",4.458333,2.916667,20,TRUE,30,"ON","F1",185,2.458333,3.458333,6,1
"L6",2.458333,2.916667,20,TRUE,30,"ON","F1",185,0.4583333,1.458333,3,1
"L6",4.458333,2.916667,20,TRUE,30,"ON","F1",185,2.458333,3.458333,7,1
"L6",5.5625,2.954861,20,TRUE,30,"ON","F1",185,3.5625,4.5625,3,1
"L6",3.520833,3.041667,20,TRUE,30,"ON","F1",185,1.520833,2.520833,3,1
"L6",6.416667,3.166667,20,TRUE,30,"ON","F1",185,4.416667,5.416667,8,1
"L6",4.5,2.916667,20,TRUE,30,"ON","F1",185,2.5,3.5,9,1
"L6",3.5625,2.954861,20,TRUE,30,"ON","F1",185,1.5625,2.5625,4,1
"L6",4.5,2.916667,20,TRUE,30,"ON","F1",185,2.5,3.5,4,1
"L6",3.520833,3.041667,20,TRUE,30,"ON","F1",185,1.520833,2.520833,9,1
"L6",2.5,2.916667,20,TRUE,30,"ON","F1",185,0.5,1.5,4,1
"L6",2.5,3.083333,20,TRUE,30,"ON","F1",185,0.5,1.5,8,1
"L6",7.5,3.083333,20,TRUE,30,"ON","F1",185,5.5,6.5,4,1
"L6",3.416667,3.166667,20,TRUE,30,"ON","F1",185,1.416667,2.416667,2,1
"L6",4.416667,3.020833,20,TRUE,30,"ON","F1",185,2.416667,3.416667,7,1
"L6",5.416667,3.020833,20,TRUE,30,"ON","F1",185,3.416667,4.416667,2,1
"L6",2.458333,2.916667,20,TRUE,30,"ON","F1",185,0.4583333,1.458333,3,1
"L6",6.5,2.916667,20,TRUE,30,"ON","F1",185,4.5,5.5,2,1
"L6",3.5,2.916667,20,TRUE,30,"ON","F1",185,1.5,2.5,8,1
"L6",4.5,2.916667,20,TRUE,30,"ON","F1",185,2.5,3.5,2,1
"L6",2.5,2.916667,20,TRUE,30,"ON","F1",185,0.5,1.5,6,1
"L6",2.5625,2.954861,20,TRUE,30,"ON","F1",185,0.5625,1.5625,4,1
"L6",2.5625,2.954861,20,TRUE,30,"ON","F1",185,0.5625,1.5625,7,1
"L6",4.5,3.083333,20,TRUE,30,"ON","F1",185,2.5,3.5,8,1
"L6",5.5625,2.954861,20,TRUE,30,"ON","F1",185,3.5625,4.5625,7,1
"L6",3.916667,0,30,FALSE,30,"ON","F1",185,1.916667,2.916667,6,1
"L6",4.5,3.083333,20,TRUE,30,"ON","F1",185,2.5,3.5,5,1
"L6",4.5,2.916667,20,TRUE,30,"ON","F1",185,2.5,3.5,7,1
"L6",1.5,2.916667,20,TRUE,30,"ON","F1",185,0,0.5,4,1
"L6",2.458333,3.069444,20,TRUE,30,"ON","F1",185,0.4583333,1.458333,6,1
"L6",2.458333,2.916667,20,TRUE,30,"ON","F1",185,0.4583333,1.458333,7,1
"L6",3.5,3.083333,20,TRUE,30,"ON","F1",185,1.5,2.5,8,1
"L6",3.416667,3.020833,20,TRUE,30,"ON","F1",185,1.416667,2.416667,4,1
"L6",3.5,3.083333,20,TRUE,30,"ON","F1",185,1.5,2.5,10,1
"L6",6.458333,3.069444,20,TRUE,30,"ON","F1",185,4.458333,5.458333,6,1
"L6",9.5,3.083333,20,TRUE,30,"ON","F1",185,7.5,8.5,9,1
"L6",4.5,2.916667,20,TRUE,30,"ON","F1",185,2.5,3.5,7,1
"L6",1.520833,3.041667,20,TRUE,30,"ON","F1",185,0,0.5208333,5,1
"L6",3.520833,3.041667,20,TRUE,30,"ON","F1",185,1.520833,2.520833,6,1
"L6",3.5,3.083333,20,TRUE,30,"ON","F1",185,1.5,2.5,1,1
"L6",2.520833,3.041667,20,TRUE,30,"ON","F1",185,0.5208333,1.520833,4,1
"L6",2.520833,3.041667,20,TRUE,30,"ON","F1",185,0.5208333,1.520833,6,1
"L6",2.458333,2.916667,20,TRUE,30,"ON","F1",185,0.4583333,1.458333,1,1
"L6",3.416667,3.020833,20,TRUE,30,"ON","F1",185,1.416667,2.416667,6,1
"L6",2.5,2.916667,20,TRUE,30,"ON","F1",185,0.5,1.5,9,1
"L6",3.5,3.083333,20,TRUE,30,"ON","F1",185,1.5,2.5,6,1
"L6",3.520833,3.041667,20,TRUE,30,"ON","F1",185,1.520833,2.520833,5,1
"L6",2.5,3.083333,20,TRUE,30,"ON","F1",185,0.5,1.5,10,1
"L6",2.458333,2.916667,20,TRUE,30,"ON","F1",185,0.4583333,1.458333,8,1
"L6",4.5,3.083333,20,TRUE,30,"ON","F1",185,2.5,3.5,5,1
"L6",4.458333,2.916667,20,TRUE,30,"ON","F1",185,2.458333,3.458333,1,1
"L6",4.520833,3.041667,20,TRUE,30,"ON","F1",185,2.520833,3.520833,2,1
"L6",2.5,3.083333,20,TRUE,30,"ON","F1",185,0.5,1.5,5,1
"L6",6.458333,2.916667,20,TRUE,30,"ON","F1",185,4.458333,5.458333,7,1
"L6",2.458333,2.916667,20,TRUE,30,"ON","F1",185,0.4583333,1.458333,10,1
"L6",3.416667,3.125,20,TRUE,30,"ON","F1",185,1.416667,2.416667,7,1
"L6",13.625,2.75,20,TRUE,30,"ON","F1",185,11.625,12.625,2,1
"L6",3.5,2.916667,20,TRUE,30,"ON","F1",185,1.5,2.5,8,1
"L6",3.458333,2.916667,20,TRUE,30,"ON","F1",185,1.458333,2.458333,6,1
"L6",3.5,3.083333,20,TRUE,30,"ON","F1",185,1.5,2.5,2,1
"L6",4.458333,2.916667,20,TRUE,30,"ON","F1",185,2.458333,3.458333,3,1
"L6",2.5,2.916667,20,TRUE,30,"ON","F1",185,0.5,1.5,3,1
"L6",2.5,3.083333,20,TRUE,30,"ON","F1",185,0.5,1.5,1,1
"L6",6.5,3.083333,20,TRUE,30,"ON","F1",185,4.5,5.5,2,1
"L6",5.458333,2.916667,20,TRUE,30,"ON","F1",185,3.458333,4.458333,10,1
"L6",4.5,2.916667,20,TRUE,30,"ON","F1",185,2.5,3.5,10,1
"L6",2.458333,2.916667,20,TRUE,30,"ON","F1",185,0.4583333,1.458333,5,1
"L6",4.5,2.916667,20,TRUE,30,"ON","F1",185,2.5,3.5,5,1
"L6",3.5,2.916667,20,TRUE,30,"ON","F1",185,1.5,2.5,1,1
"L6",2.5,2.916667,20,TRUE,30,"ON","F1",185,0.5,1.5,3,1
"L6",6.5,2.916667,20,TRUE,30,"ON","F1",185,4.5,5.5,7,1
"L6",4.5,2.916667,20,TRUE,30,"ON","F1",185,2.5,3.5,1,1
"L6",3.5,3.083333,20,TRUE,30,"ON","F1",185,1.5,2.5,3,1
"L6",2.5,2.916667,20,TRUE,30,"ON","F1",185,0.5,1.5,8,1
"L6",1.520833,3.041667,20,TRUE,30,"ON","F1",185,0,0.5208333,10,1
"L6",2.416667,3.020833,20,TRUE,30,"ON","F1",185,0.4166667,1.416667,5,1
"L6",2.5,3.083333,20,TRUE,30,"ON","F1",185,0.5,1.5,10,1
"L6",2.5,3.083333,20,TRUE,30,"ON","F1",185,0.5,1.5,1,1
"L6",4.5,2.916667,20,TRUE,30,"ON","F1",185,2.5,3.5,7,1
"L6",14.5,3.083333,20,TRUE,30,"ON","F1",185,12.5,13.5,1,1
"L6",5.416667,3.020833,20,TRUE,30,"ON","F1",185,3.416667,4.416667,4,1
"L6",4.458333,2.916667,20,TRUE,30,"ON","F1",185,2.458333,3.458333,7,1
"L6",1.5,2.916667,20,TRUE,30,"ON","F1",185,0,0.5,9,1
"L6",3.5,3.083333,20,TRUE,30,"ON","F1",185,1.5,2.5,2,1
"L6",3.5,2.916667,20,TRUE,30,"ON","F1",185,1.5,2.5,1,1
"L6",4.5,2.916667,20,TRUE,30,"ON","F1",185,2.5,3.5,9,1
"L6",5.458333,2.916667,20,TRUE,30,"ON","F1",185,3.458333,4.458333,1,1
"L6",11.58333,2.958333,20,TRUE,30,"ON","F1",185,9.583333,10.58333,10,1
"L6",5.520833,3.041667,20,TRUE,30,"ON","F1",185,3.520833,4.520833,7,1
"L6",3.916667,0,30,FALSE,30,"ON","F1",185,1.916667,2.916667,7,1
"L6",3.5,3.083333,20,TRUE,30,"ON","F1",185,1.5,2.5,7,1
"L6",1.520833,3.041667,20,TRUE,30,"ON","F1",185,0,0.5208333,6,1
"L6",2.458333,2.916667,20,TRUE,30,"ON","F1",185,0.4583333,1.458333,10,1
"L6",6.5,2.916667,20,TRUE,30,"ON","F1",185,4.5,5.5,1,1
"L6",3.5,3.083333,20,TRUE,30,"ON","F1",185,1.5,2.5,9,1
"L6",3.458333,3.069444,20,TRUE,30,"ON","F1",185,1.458333,2.458333,4,1
"L6",4.458333,3.069444,20,TRUE,30,"ON","F1",185,2.458333,3.458333,2,1
"L6",1.520833,3.041667,20,TRUE,30,"ON","F1",185,0,0.5208333,2,1
"L6",2.5625,2.954861,20,TRUE,30,"ON","F1",185,0.5625,1.5625,5,1
"L6",1.5,2.916667,20,TRUE,30,"ON","F1",185,0,0.5,1,1
"L6",4.5,2.916667,20,TRUE,30,"ON","F1",185,2.5,3.5,5,1
"L6",2.5,3.083333,20,TRUE,30,"ON","F1",185,0.5,1.5,5,1
"L6",4.416667,3.020833,20,TRUE,30,"ON","F1",185,2.416667,3.416667,6,1
"L6",4.5,2.916667,20,TRUE,30,"ON","F1",185,2.5,3.5,9,1
"L6",8.5,2.916667,20,TRUE,30,"ON","F1",185,6.5,7.5,6,1
"L6",3.520833,3.041667,20,TRUE,30,"ON","F1",185,1.520833,2.520833,9,1
"L6",4.5,2.916667,20,TRUE,30,"ON","F1",185,2.5,3.5,5,1
"L2",5.994444,0.9840278,20,TRUE,35,"ON","F1",186,4.994444,5.994444,4,1
"L2",5.057639,0.9840278,20,TRUE,35,"ON","F1",186,4.057639,5.057639,4,1
"L2",5.057639,0.9840278,20,TRUE,35,"ON","F1",186,4.057639,5.057639,4,1
"L2",6.995833,0.9840278,20,TRUE,35,"ON","F1",186,5.995833,6.995833,6,1
"L2",5.057639,0.9840278,20,TRUE,35,"ON","F1",186,4.057639,5.057639,3,1
"L2",6.995833,0.9840278,20,TRUE,35,"ON","F1",186,5.995833,6.995833,1,1
