"stage","time2","time1","temp2","transfer","temp1","province","generation","block","time2d","time2.orig","group_index","nobs","q5","q50","q95","in.predint"
"L6",8.625,31.91667,20,TRUE,5,"ON","F1",195,6.625,7.625,8,1,6.38884104439857,8.94504806098331,12.3646673362734,1
"L6",7.625,31.75,20,TRUE,5,"ON","F1",195,5.625,6.625,8,1,6.38929143345883,8.94506618796971,12.3646675208026,1
"L6",7.625,31.75,20,TRUE,5,"ON","F1",195,5.625,6.625,8,1,6.38929143345883,8.94506618796971,12.3646675208026,1
"L6",9.625,31.83333,20,TRUE,5,"ON","F1",195,7.625,8.625,8,1,6.3890662524401,8.94505712502031,12.3646674285435,1
"L6",16.625,31.75,20,TRUE,5,"ON","F1",195,14.625,15.625,8,1,6.38929143345883,8.94506618796971,12.3646675208026,0
"L6",7.625,31.75,20,TRUE,5,"ON","F1",195,5.625,6.625,8,1,6.38929143345883,8.94506618796971,12.3646675208026,1
"L6",9.583333,31.75,20,TRUE,5,"ON","F1",195,7.583333,8.583333,8,1,6.38929143345883,8.94506618796971,12.3646675208026,1
"L6",7.625,31.95833,20,TRUE,5,"ON","F1",195,5.625,6.625,8,1,6.38872846740061,8.9450435300524,12.3646672901494,1
"L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,8,1,4.13422776145046,6.4821774758852,9.63132068007929,1
"L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,8,1,4.13422776145046,6.4821774758852,9.63132068007929,1
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,8,1,4.13422776145046,6.4821774758852,9.63132068007929,1
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,8,1,4.13422776145046,6.4821774758852,9.63132068007929,1
"L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,8,1,4.13422776145046,6.4821774758852,9.63132068007929,1
"L2",4,3.791667,20,TRUE,10,"ON","F1",161,3,4,8,1,4.13422776145046,6.4821774758852,9.63132068007929,0
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,8,1,4.13422776145046,6.4821774758852,9.63132068007929,1
"L2",4,3.791667,20,TRUE,10,"ON","F1",161,3,4,8,1,4.13422776145046,6.4821774758852,9.63132068007929,0
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,8,1,4.13422776145046,6.4821774758852,9.63132068007929,1
"L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,8,1,4.13422776145046,6.4821774758852,9.63132068007929,1
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,8,1,4.13422776145046,6.4821774758852,9.63132068007929,1
"L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,8,1,4.13422776145046,6.4821774758852,9.63132068007929,1
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,8,1,4.13422776145046,6.4821774758852,9.63132068007929,1
"L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,8,1,4.13422776145046,6.4821774758852,9.63132068007929,1
"L2",7.041667,2.916667,20,TRUE,10,"ON","F1",161,6.041667,7.041667,8,1,4.2851133661377,6.55762704324254,9.6429134631065,1
"L3",3.208333,7.75,20,TRUE,10,"ON","F1",162,1.208333,2.208333,8,1,2.64000905170131,4.27548493397295,6.26924851310165,1
"L3",3.208333,7.75,20,TRUE,10,"ON","F1",162,1.208333,2.208333,8,1,2.64000905170131,4.27548493397295,6.26924851310165,1
"L3",3.208333,7.833333,20,TRUE,10,"ON","F1",162,1.208333,2.208333,8,1,2.63330109278504,4.27265512711768,6.26880161396178,1
"L3",4.166667,7.833333,20,TRUE,10,"ON","F1",162,2.166667,3.166667,8,1,2.63330109278504,4.27265512711768,6.26880161396178,1
"L3",3.208333,7.75,20,TRUE,10,"ON","F1",162,1.208333,2.208333,8,1,2.64000905170131,4.27548493397295,6.26924851310165,1
"L3",3.083333,7.916667,20,TRUE,10,"ON","F1",162,1.083333,2.083333,8,1,2.62659305337294,4.26982528630459,6.26835470945909,1
"L3",3.208333,7.833333,20,TRUE,10,"ON","F1",162,1.208333,2.208333,8,1,2.63330109278504,4.27265512711768,6.26880161396178,1
"L3",5.291667,7.916667,20,TRUE,10,"ON","F1",162,3.291667,4.291667,8,1,2.62659305337294,4.26982528630459,6.26835470945909,1
"L3",4.166667,7.833333,20,TRUE,10,"ON","F1",162,2.166667,3.166667,8,1,2.63330109278504,4.27265512711768,6.26880161396178,1
"L3",3.208333,7.75,20,TRUE,10,"ON","F1",162,1.208333,2.208333,8,1,2.64000905170131,4.27548493397295,6.26924851310165,1
"L3",3.208333,7.833333,20,TRUE,10,"ON","F1",162,1.208333,2.208333,8,1,2.63330109278504,4.27265512711768,6.26880161396178,1
"L3",3.208333,7.75,20,TRUE,10,"ON","F1",162,1.208333,2.208333,8,1,2.64000905170131,4.27548493397295,6.26924851310165,1
"L3",3.208333,7.833333,20,TRUE,10,"ON","F1",162,1.208333,2.208333,8,1,2.63330109278504,4.27265512711768,6.26880161396178,1
"L3",4.291667,7.75,20,TRUE,10,"ON","F1",162,2.291667,3.291667,8,1,2.64000905170131,4.27548493397295,6.26924851310165,1
"L3",5.083333,7.958333,20,TRUE,10,"ON","F1",162,3.083333,4.083333,8,1,2.62323911416272,4.26841039985587,6.26813126257056,1
"L4",4.166667,5.916667,20,TRUE,10,"ON","F1",163,2.166667,3.166667,8,1,2.54252251232629,3.99832745897335,5.80571536780224,1
"L4",4.166667,5.916667,20,TRUE,10,"ON","F1",163,2.166667,3.166667,8,1,2.54252251232629,3.99832745897335,5.80571536780224,1
"L4",3.125,5.875,20,TRUE,10,"ON","F1",163,1.125,2.125,8,1,2.54693590130534,4.00051887869064,5.80608575039512,1
"L4",4.083333,5.75,20,TRUE,10,"ON","F1",163,2.083333,3.083333,8,1,2.560175962322,4.00709308524885,5.80719688928463,1
"L4",5,5.916667,20,TRUE,10,"ON","F1",163,3,4,8,1,2.54252251232629,3.99832745897335,5.80571536780224,1
"L4",4.208333,6,20,TRUE,10,"ON","F1",163,2.208333,3.208333,8,1,2.53369584028868,3.99394467213243,5.8049746115056,1
"L4",3.958333,5.875,20,TRUE,10,"ON","F1",163,1.958333,2.958333,8,1,2.54693590130534,4.00051887869064,5.80608575039512,1
"L4",3.958333,5.875,20,TRUE,10,"ON","F1",163,1.958333,2.958333,8,1,2.54693590130534,4.00051887869064,5.80608575039512,1
"L4",4.083333,5.75,20,TRUE,10,"ON","F1",163,2.083333,3.083333,8,1,2.560175962322,4.00709308524885,5.80719688928463,1
"L4",4.166667,5.916667,20,TRUE,10,"ON","F1",163,2.166667,3.166667,8,1,2.54252251232629,3.99832745897335,5.80571536780224,1
"L4",3.958333,5.875,20,TRUE,10,"ON","F1",163,1.958333,2.958333,8,1,2.54693590130534,4.00051887869064,5.80608575039512,1
"L4",4.166667,5.916667,20,TRUE,10,"ON","F1",163,2.166667,3.166667,8,1,2.54252251232629,3.99832745897335,5.80571536780224,1
"L4",3.125,5.875,20,TRUE,10,"ON","F1",163,1.125,2.125,8,1,2.54693590130534,4.00051887869064,5.80608575039512,1
"L4",3.958333,5.875,20,TRUE,10,"ON","F1",163,1.958333,2.958333,8,1,2.54693590130534,4.00051887869064,5.80608575039512,1
"L4",4.083333,5.833333,20,TRUE,10,"ON","F1",163,2.083333,3.083333,8,1,2.55134929028439,4.00271029840793,5.80645613298799,1
"L5",5.208333,5.708333,20,TRUE,10,"ON","F1",164,3.208333,4.208333,8,1,2.86163504277149,4.41768614417562,6.22948577333142,1
"L5",5.208333,5.708333,20,TRUE,10,"ON","F1",164,3.208333,4.208333,8,1,2.86163504277149,4.41768614417562,6.22948577333142,1
"L5",4.291667,5.708333,20,TRUE,10,"ON","F1",164,2.291667,3.291667,8,1,2.86163504277149,4.41768614417562,6.22948577333142,1
"L5",6.25,5.875,20,TRUE,10,"ON","F1",164,4.25,5.25,8,1,2.84459503585858,4.41106418324571,6.22863126735577,1
"L5",5.041667,5.875,20,TRUE,10,"ON","F1",164,3.041667,4.041667,8,1,2.84459503585858,4.41106418324571,6.22863126735577,1
"L5",3.291667,5.708333,20,TRUE,10,"ON","F1",164,1.291667,2.291667,8,1,2.86163504277149,4.41768614417562,6.22948577333142,1
"L5",5.041667,5.875,20,TRUE,10,"ON","F1",164,3.041667,4.041667,8,1,2.84459503585858,4.41106418324571,6.22863126735577,1
"L5",4.208333,5.875,20,TRUE,10,"ON","F1",164,2.208333,3.208333,8,1,2.84459503585858,4.41106418324571,6.22863126735577,1
"L5",5.125,5.875,20,TRUE,10,"ON","F1",164,3.125,4.125,8,1,2.84459503585858,4.41106418324571,6.22863126735577,1
"L5",5.208333,5.708333,20,TRUE,10,"ON","F1",164,3.208333,4.208333,8,1,2.86163504277149,4.41768614417562,6.22948577333142,1
"L5",4.208333,5.875,20,TRUE,10,"ON","F1",164,2.208333,3.208333,8,1,2.84459503585858,4.41106418324571,6.22863126735577,1
"L5",4.291667,5.708333,20,TRUE,10,"ON","F1",164,2.291667,3.291667,8,1,2.86163504277149,4.41768614417562,6.22948577333142,1
"L5",4.291667,5.708333,20,TRUE,10,"ON","F1",164,2.291667,3.291667,8,1,2.86163504277149,4.41768614417562,6.22948577333142,1
"L5",6.083333,5.875,20,TRUE,10,"ON","F1",164,4.083333,5.083333,8,1,2.84459503585858,4.41106418324571,6.22863126735577,1
"L5",5.083333,5.916667,20,TRUE,10,"ON","F1",164,3.083333,4.083333,8,1,2.8403350085704,4.40940868308032,6.2284176395801,1
"L6",7.625,9.791667,20,TRUE,10,"ON","F1",165,5.625,6.625,8,1,5.68515631725847,8.67515607212217,12.3272832950306,1
"L6",8.625,9.791667,20,TRUE,10,"ON","F1",165,6.625,7.625,8,1,5.68515631725847,8.67515607212217,12.3272832950306,1
"L6",6.5,9.833333,20,TRUE,10,"ON","F1",165,4.5,5.5,8,1,5.68179495619286,8.67399284295376,12.3271240661885,1
"L6",7.625,9.791667,20,TRUE,10,"ON","F1",165,5.625,6.625,8,1,5.68515631725847,8.67515607212217,12.3272832950306,1
"L6",6.625,9.958333,20,TRUE,10,"ON","F1",165,4.625,5.625,8,1,5.6717107116481,8.67050309961262,12.3266463720189,1
"L6",6.625,9.708333,20,TRUE,10,"ON","F1",165,4.625,5.625,8,1,5.69187920073762,8.6774825862949,12.327601760358,1
"L6",7.625,9.958333,20,TRUE,10,"ON","F1",165,5.625,6.625,8,1,5.6717107116481,8.67050309961262,12.3266463720189,1
"L6",8.625,9.791667,20,TRUE,10,"ON","F1",165,6.625,7.625,8,1,5.68515631725847,8.67515607212217,12.3272832950306,1
"L6",8.625,9.916667,20,TRUE,10,"ON","F1",165,6.625,7.625,8,1,5.67507207271372,8.67166632878103,12.3268056008611,1
"L6",7.625,9.791667,20,TRUE,10,"ON","F1",165,5.625,6.625,8,1,5.68515631725847,8.67515607212217,12.3272832950306,1
"L6",7.625,9.791667,20,TRUE,10,"ON","F1",165,5.625,6.625,8,1,5.68515631725847,8.67515607212217,12.3272832950306,1
"L6",8.5,9.833333,20,TRUE,10,"ON","F1",165,6.5,7.5,8,1,5.68179495619286,8.67399284295376,12.3271240661885,1
"L6",6.5,9.833333,20,TRUE,10,"ON","F1",165,4.5,5.5,8,1,5.68179495619286,8.67399284295376,12.3271240661885,1
"L6",8.625,9.916667,20,TRUE,10,"ON","F1",165,6.625,7.625,8,1,5.67507207271372,8.67166632878103,12.3268056008611,1
"L6",7.541667,10,20,TRUE,10,"ON","F1",165,5.541667,6.541667,8,1,5.66834926990853,8.66933984252626,12.3264871393552,1
"L2",10,0,15,FALSE,15,"ON","F1",166,9,10,8,1,7.19722217681022,10.3239456525363,14.8066671732259,1
"L2",13,0,15,FALSE,15,"ON","F1",166,12,13,8,1,7.19722217681022,10.3239456525363,14.8066671732259,1
"L3",8,0,15,FALSE,15,"ON","F1",167,6,7,8,1,5.5953187118266,7.85387140225312,11.0216764858264,1
"L3",9.958333,0,15,FALSE,15,"ON","F1",167,7.958333,8.958333,8,1,5.5953187118266,7.85387140225312,11.0216764858264,1
"L4",8.958333,0,15,FALSE,15,"ON","F1",168,6.958333,7.958333,8,1,5.10426642729398,7.00202540827109,9.59996173452673,1
"L4",7,0,15,FALSE,15,"ON","F1",168,5,6,8,1,5.10426642729398,7.00202540827109,9.59996173452673,1
"L5",9,0,15,FALSE,15,"ON","F1",169,7,8,8,1,6.28807944593425,8.54581083174534,11.612947339675,1
"L5",9,0,15,FALSE,15,"ON","F1",169,7,8,8,1,6.28807944593425,8.54581083174534,11.612947339675,1
"L6",14,0,15,FALSE,15,"ON","F1",170,12,13,8,1,10.8652297005048,15.1378183609959,21.0868164205734,1
"L6",15,0,15,FALSE,15,"ON","F1",170,13,14,8,1,10.8652297005048,15.1378183609959,21.0868164205734,1
"L2",8,0,20,FALSE,20,"ON","F1",171,7,8,8,1,4.78806543924206,6.80912562984303,9.68155607761351,1
"L2",8,0,20,FALSE,20,"ON","F1",171,7,8,8,1,4.78806543924206,6.80912562984303,9.68155607761351,1
"L2",9,0,20,FALSE,20,"ON","F1",171,8,9,8,1,4.78806543924206,6.80912562984303,9.68155607761351,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,8,1,4.78806543924206,6.80912562984303,9.68155607761351,1
"L2",8,0,20,FALSE,20,"ON","F1",171,7,8,8,1,4.78806543924206,6.80912562984303,9.68155607761351,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,8,1,4.78806543924206,6.80912562984303,9.68155607761351,1
"L2",8,0,20,FALSE,20,"ON","F1",171,7,8,8,1,4.78806543924206,6.80912562984303,9.68155607761351,1
"L2",6,0,20,FALSE,20,"ON","F1",171,5,6,8,1,4.78806543924206,6.80912562984303,9.68155607761351,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,8,1,4.78806543924206,6.80912562984303,9.68155607761351,1
"L2",8,0,20,FALSE,20,"ON","F1",171,7,8,8,1,4.78806543924206,6.80912562984303,9.68155607761351,1
"L2",6,0,20,FALSE,20,"ON","F1",171,5,6,8,1,4.78806543924206,6.80912562984303,9.68155607761351,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,8,1,4.78806543924206,6.80912562984303,9.68155607761351,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,8,1,3.26385172628506,4.53865802420548,6.31081029935732,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,8,1,3.26385172628506,4.53865802420548,6.31081029935732,1
"L3",5,0,20,FALSE,20,"ON","F1",172,3,4,8,1,3.26385172628506,4.53865802420548,6.31081029935732,1
"L3",5,0,20,FALSE,20,"ON","F1",172,3,4,8,1,3.26385172628506,4.53865802420548,6.31081029935732,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,8,1,3.26385172628506,4.53865802420548,6.31081029935732,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,8,1,3.26385172628506,4.53865802420548,6.31081029935732,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,8,1,3.26385172628506,4.53865802420548,6.31081029935732,1
"L3",5,0,20,FALSE,20,"ON","F1",172,3,4,8,1,3.26385172628506,4.53865802420548,6.31081029935732,1
"L3",5,0,20,FALSE,20,"ON","F1",172,3,4,8,1,3.26385172628506,4.53865802420548,6.31081029935732,1
"L3",5,0,20,FALSE,20,"ON","F1",172,3,4,8,1,3.26385172628506,4.53865802420548,6.31081029935732,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,8,1,3.26385172628506,4.53865802420548,6.31081029935732,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,8,1,3.26385172628506,4.53865802420548,6.31081029935732,1
"L4",6,0,20,FALSE,20,"ON","F1",173,4,5,8,1,3.16921876908841,4.30950658692638,5.85830927820239,1
"L4",5,0,20,FALSE,20,"ON","F1",173,3,4,8,1,3.16921876908841,4.30950658692638,5.85830927820239,1
"L4",6,0,20,FALSE,20,"ON","F1",173,4,5,8,1,3.16921876908841,4.30950658692638,5.85830927820239,1
"L4",5,0,20,FALSE,20,"ON","F1",173,3,4,8,1,3.16921876908841,4.30950658692638,5.85830927820239,1
"L4",5,0,20,FALSE,20,"ON","F1",173,3,4,8,1,3.16921876908841,4.30950658692638,5.85830927820239,1
"L4",5,0,20,FALSE,20,"ON","F1",173,3,4,8,1,3.16921876908841,4.30950658692638,5.85830927820239,1
"L4",5,0,20,FALSE,20,"ON","F1",173,3,4,8,1,3.16921876908841,4.30950658692638,5.85830927820239,1
"L4",5,0,20,FALSE,20,"ON","F1",173,3,4,8,1,3.16921876908841,4.30950658692638,5.85830927820239,1
"L4",6,0,20,FALSE,20,"ON","F1",173,4,5,8,1,3.16921876908841,4.30950658692638,5.85830927820239,1
"L4",6,0,20,FALSE,20,"ON","F1",173,4,5,8,1,3.16921876908841,4.30950658692638,5.85830927820239,1
"L4",6,0,20,FALSE,20,"ON","F1",173,4,5,8,1,3.16921876908841,4.30950658692638,5.85830927820239,1
"L4",6,0,20,FALSE,20,"ON","F1",173,4,5,8,1,3.16921876908841,4.30950658692638,5.85830927820239,1
"L5",5,0,20,FALSE,20,"ON","F1",174,3,4,8,1,3.4452540782205,4.64448783917754,6.25875254275472,1
"L5",7,0,20,FALSE,20,"ON","F1",174,5,6,8,1,3.4452540782205,4.64448783917754,6.25875254275472,1
"L5",5,0,20,FALSE,20,"ON","F1",174,3,4,8,1,3.4452540782205,4.64448783917754,6.25875254275472,1
"L5",5,0,20,FALSE,20,"ON","F1",174,3,4,8,1,3.4452540782205,4.64448783917754,6.25875254275472,1
"L5",5,0,20,FALSE,20,"ON","F1",174,3,4,8,1,3.4452540782205,4.64448783917754,6.25875254275472,1
"L5",5,0,20,FALSE,20,"ON","F1",174,3,4,8,1,3.4452540782205,4.64448783917754,6.25875254275472,1
"L5",6,0,20,FALSE,20,"ON","F1",174,4,5,8,1,3.4452540782205,4.64448783917754,6.25875254275472,1
"L5",6,0,20,FALSE,20,"ON","F1",174,4,5,8,1,3.4452540782205,4.64448783917754,6.25875254275472,1
"L5",6,0,20,FALSE,20,"ON","F1",174,4,5,8,1,3.4452540782205,4.64448783917754,6.25875254275472,1
"L5",5,0,20,FALSE,20,"ON","F1",174,3,4,8,1,3.4452540782205,4.64448783917754,6.25875254275472,1
"L5",5,0,20,FALSE,20,"ON","F1",174,3,4,8,1,3.4452540782205,4.64448783917754,6.25875254275472,1
"L5",5,0,20,FALSE,20,"ON","F1",174,3,4,8,1,3.4452540782205,4.64448783917754,6.25875254275472,1
"L6",9,0,20,FALSE,20,"ON","F1",175,7,8,8,1,6.47508883348912,8.94851930981743,12.3647026729173,1
"L6",11,0,20,FALSE,20,"ON","F1",175,9,10,8,1,6.47508883348912,8.94851930981743,12.3647026729173,1
"L6",9,0,20,FALSE,20,"ON","F1",175,7,8,8,1,6.47508883348912,8.94851930981743,12.3647026729173,1
"L6",9,0,20,FALSE,20,"ON","F1",175,7,8,8,1,6.47508883348912,8.94851930981743,12.3647026729173,1
"L6",9,0,20,FALSE,20,"ON","F1",175,7,8,8,1,6.47508883348912,8.94851930981743,12.3647026729173,1
"L6",8,0,20,FALSE,20,"ON","F1",175,6,7,8,1,6.47508883348912,8.94851930981743,12.3647026729173,1
"L6",12,0,20,FALSE,20,"ON","F1",175,10,11,8,1,6.47508883348912,8.94851930981743,12.3647026729173,1
"L6",11,0,20,FALSE,20,"ON","F1",175,9,10,8,1,6.47508883348912,8.94851930981743,12.3647026729173,1
"L6",11,0,20,FALSE,20,"ON","F1",175,9,10,8,1,6.47508883348912,8.94851930981743,12.3647026729173,1
"L6",9,0,20,FALSE,20,"ON","F1",175,7,8,8,1,6.47508883348912,8.94851930981743,12.3647026729173,1
"L6",10,0,20,FALSE,20,"ON","F1",175,8,9,8,1,6.47508883348912,8.94851930981743,12.3647026729173,1
"L6",11,0,20,FALSE,20,"ON","F1",175,9,10,8,1,6.47508883348912,8.94851930981743,12.3647026729173,1
"L2",4,0,25,FALSE,25,"ON","F1",176,3,4,8,1,2.93092401375317,4.16990252786991,5.93226590500995,1
"L2",5,0,25,FALSE,25,"ON","F1",176,4,5,8,1,2.93092401375317,4.16990252786991,5.93226590500995,1
"L2",4,0,25,FALSE,25,"ON","F1",176,3,4,8,1,2.93092401375317,4.16990252786991,5.93226590500995,1
"L2",6,0,25,FALSE,25,"ON","F1",176,5,6,8,1,2.93092401375317,4.16990252786991,5.93226590500995,1
"L2",4,0,25,FALSE,25,"ON","F1",176,3,4,8,1,2.93092401375317,4.16990252786991,5.93226590500995,1
"L2",5,0,25,FALSE,25,"ON","F1",176,4,5,8,1,2.93092401375317,4.16990252786991,5.93226590500995,1
"L2",4,0,25,FALSE,25,"ON","F1",176,3,4,8,1,2.93092401375317,4.16990252786991,5.93226590500995,1
"L2",5,0,25,FALSE,25,"ON","F1",176,4,5,8,1,2.93092401375317,4.16990252786991,5.93226590500995,1
"L2",6,0,25,FALSE,25,"ON","F1",176,5,6,8,1,2.93092401375317,4.16990252786991,5.93226590500995,1
"L3",3,0,25,FALSE,25,"ON","F1",177,1,2,8,1,2.01925445800516,2.81378596191039,3.91873121214176,1
"L3",3,0,25,FALSE,25,"ON","F1",177,1,2,8,1,2.01925445800516,2.81378596191039,3.91873121214176,1
"L3",4,0,25,FALSE,25,"ON","F1",177,2,3,8,1,2.01925445800516,2.81378596191039,3.91873121214176,1
"L3",6,0,25,FALSE,25,"ON","F1",177,4,5,8,1,2.01925445800516,2.81378596191039,3.91873121214176,0
"L3",4,0,25,FALSE,25,"ON","F1",177,2,3,8,1,2.01925445800516,2.81378596191039,3.91873121214176,1
"L3",4,0,25,FALSE,25,"ON","F1",177,2,3,8,1,2.01925445800516,2.81378596191039,3.91873121214176,1
"L3",4,0,25,FALSE,25,"ON","F1",177,2,3,8,1,2.01925445800516,2.81378596191039,3.91873121214176,1
"L3",3,0,25,FALSE,25,"ON","F1",177,1,2,8,1,2.01925445800516,2.81378596191039,3.91873121214176,1
"L3",3,0,25,FALSE,25,"ON","F1",177,1,2,8,1,2.01925445800516,2.81378596191039,3.91873121214176,1
"L4",4,0,25,FALSE,25,"ON","F1",178,2,3,8,1,2.06438247939082,2.81361514669486,3.83212718995228,1
"L4",4,0,25,FALSE,25,"ON","F1",178,2,3,8,1,2.06438247939082,2.81361514669486,3.83212718995228,1
"L4",4,0,25,FALSE,25,"ON","F1",178,2,3,8,1,2.06438247939082,2.81361514669486,3.83212718995228,1
"L4",4,0,25,FALSE,25,"ON","F1",178,2,3,8,1,2.06438247939082,2.81361514669486,3.83212718995228,1
"L4",4,0,25,FALSE,25,"ON","F1",178,2,3,8,1,2.06438247939082,2.81361514669486,3.83212718995228,1
"L4",3,0,25,FALSE,25,"ON","F1",178,1,2,8,1,2.06438247939082,2.81361514669486,3.83212718995228,1
"L4",4,0,25,FALSE,25,"ON","F1",178,2,3,8,1,2.06438247939082,2.81361514669486,3.83212718995228,1
"L4",4,0,25,FALSE,25,"ON","F1",178,2,3,8,1,2.06438247939082,2.81361514669486,3.83212718995228,1
"L4",4,0,25,FALSE,25,"ON","F1",178,2,3,8,1,2.06438247939082,2.81361514669486,3.83212718995228,1
"L5",4,0,25,FALSE,25,"ON","F1",179,2,3,8,1,2.54701026344506,3.43821251888141,4.6369276832275,1
"L5",5,0,25,FALSE,25,"ON","F1",179,3,4,8,1,2.54701026344506,3.43821251888141,4.6369276832275,1
"L5",3,0,25,FALSE,25,"ON","F1",179,1,2,8,1,2.54701026344506,3.43821251888141,4.6369276832275,1
"L5",6,0,25,FALSE,25,"ON","F1",179,4,5,8,1,2.54701026344506,3.43821251888141,4.6369276832275,1
"L5",4,0,25,FALSE,25,"ON","F1",179,2,3,8,1,2.54701026344506,3.43821251888141,4.6369276832275,1
"L5",4,0,25,FALSE,25,"ON","F1",179,2,3,8,1,2.54701026344506,3.43821251888141,4.6369276832275,1
"L5",5,0,25,FALSE,25,"ON","F1",179,3,4,8,1,2.54701026344506,3.43821251888141,4.6369276832275,1
"L5",4,0,25,FALSE,25,"ON","F1",179,2,3,8,1,2.54701026344506,3.43821251888141,4.6369276832275,1
"L5",3,0,25,FALSE,25,"ON","F1",179,1,2,8,1,2.54701026344506,3.43821251888141,4.6369276832275,1
"L6",7,0,25,FALSE,25,"ON","F1",180,5,6,8,1,4.05292457287272,5.60483109100694,7.75061857960111,1
"L6",8,0,25,FALSE,25,"ON","F1",180,6,7,8,1,4.05292457287272,5.60483109100694,7.75061857960111,1
"L6",6,0,25,FALSE,25,"ON","F1",180,4,5,8,1,4.05292457287272,5.60483109100694,7.75061857960111,1
"L6",9,0,25,FALSE,25,"ON","F1",180,7,8,8,1,4.05292457287272,5.60483109100694,7.75061857960111,1
"L6",7,0,25,FALSE,25,"ON","F1",180,5,6,8,1,4.05292457287272,5.60483109100694,7.75061857960111,1
"L6",5,0,25,FALSE,25,"ON","F1",180,3,4,8,1,4.05292457287272,5.60483109100694,7.75061857960111,1
"L6",6,0,25,FALSE,25,"ON","F1",180,4,5,8,1,4.05292457287272,5.60483109100694,7.75061857960111,1
"L6",6,0,25,FALSE,25,"ON","F1",180,4,5,8,1,4.05292457287272,5.60483109100694,7.75061857960111,1
"L6",6,0,25,FALSE,25,"ON","F1",180,4,5,8,1,4.05292457287272,5.60483109100694,7.75061857960111,1
"L2",3.952083,0.9979167,20,TRUE,30,"ON","F1",181,2.952083,3.952083,8,1,4.1651832101137,6.62052932636638,9.67534018031366,0
"L2",3.952083,0.9979167,20,TRUE,30,"ON","F1",181,2.952083,3.952083,8,1,4.1651832101137,6.62052932636638,9.67534018031366,0
"L2",5.859722,0.9979167,20,TRUE,30,"ON","F1",181,4.859722,5.859722,8,1,4.1651832101137,6.62052932636638,9.67534018031366,1
"L2",4.524306,0.9979167,20,TRUE,30,"ON","F1",181,3.524306,4.524306,8,1,4.1651832101137,6.62052932636638,9.67534018031366,1
"L2",4.524306,0.9979167,20,TRUE,30,"ON","F1",181,3.524306,4.524306,8,1,4.1651832101137,6.62052932636638,9.67534018031366,1
"L2",5.859722,0.9979167,20,TRUE,30,"ON","F1",181,4.859722,5.859722,8,1,4.1651832101137,6.62052932636638,9.67534018031366,1
"L2",3.952083,0.9979167,20,TRUE,30,"ON","F1",181,2.952083,3.952083,8,1,4.1651832101137,6.62052932636638,9.67534018031366,0
"L2",4.524306,0.9979167,20,TRUE,30,"ON","F1",181,3.524306,4.524306,8,1,4.1651832101137,6.62052932636638,9.67534018031366,1
"L2",4.524306,0.9979167,20,TRUE,30,"ON","F1",181,3.524306,4.524306,8,1,4.1651832101137,6.62052932636638,9.67534018031366,1
"L2",4.524306,0.9979167,20,TRUE,30,"ON","F1",181,3.524306,4.524306,8,1,4.1651832101137,6.62052932636638,9.67534018031366,1
"L2",4.524306,0.9979167,20,TRUE,30,"ON","F1",181,3.524306,4.524306,8,1,4.1651832101137,6.62052932636638,9.67534018031366,1
"L2",3.952083,0.9979167,20,TRUE,30,"ON","F1",181,2.952083,3.952083,8,1,4.1651832101137,6.62052932636638,9.67534018031366,0
"L2",4.524306,0.9979167,20,TRUE,30,"ON","F1",181,3.524306,4.524306,8,1,4.1651832101137,6.62052932636638,9.67534018031366,1
"L2",4.524306,0.9979167,20,TRUE,30,"ON","F1",181,3.524306,4.524306,8,1,4.1651832101137,6.62052932636638,9.67534018031366,1
"L2",3.952083,0.9979167,20,TRUE,30,"ON","F1",181,2.952083,3.952083,8,1,4.1651832101137,6.62052932636638,9.67534018031366,0
"L2",3.952083,0.9979167,20,TRUE,30,"ON","F1",181,2.952083,3.952083,8,1,4.1651832101137,6.62052932636638,9.67534018031366,0
