"dev.low","dev.high","base","date"
3.82660117739349,5,0.005,"2020-07-04"
4.02193923101251,5,0.025,"2020-07-04"
4.13154001586791,5,0.05,"2020-07-04"
4.44721316399818,4.84595264177693,0.25,"2020-07-04"
4.65289395877649,4.65289395877649,0.5,"2020-07-04"
3.90412096452244,5,0.005,"2020-07-05"
4.10977649208365,5,0.025,"2020-07-05"
4.21552087978835,5,0.05,"2020-07-05"
4.52029786371943,4.89031816020095,0.25,"2020-07-05"
4.7165858206671,4.7165858206671,0.5,"2020-07-05"
3.9948191080878,5,0.005,"2020-07-06"
4.21222074186587,5,0.025,"2020-07-06"
4.31370802193292,5,0.05,"2020-07-06"
4.60932742467365,4.95198892388623,0.25,"2020-07-06"
4.79591837119414,4.79591837119414,0.5,"2020-07-06"
4.09127099347871,5,0.005,"2020-07-07"
4.29871697357542,5,0.025,"2020-07-07"
4.39613392374344,5,0.05,"2020-07-07"
4.67656688360912,4.98453154269606,0.25,"2020-07-07"
4.84760453029243,4.84760453029243,0.5,"2020-07-07"
4.20269269981337,5,0.005,"2020-07-08"
4.40699558761532,5,0.025,"2020-07-08"
4.50052541529909,5,0.05,"2020-07-08"
4.77894428420145,5,0.25,"2020-07-08"
4.94903752944614,4.94903752944614,0.5,"2020-07-08"
4.32908895216829,5,0.005,"2020-07-09"
4.52681660072246,5,0.025,"2020-07-09"
4.62093950087057,5,0.05,"2020-07-09"
4.90212381690482,5,0.25,"2020-07-09"
5,5,0.5,"2020-07-09"
4.43461005807152,5,0.005,"2020-07-10"
4.63100454206125,5,0.025,"2020-07-10"
4.72376193817808,5,0.05,"2020-07-10"
5,5,0.25,"2020-07-10"
5,5,0.5,"2020-07-10"
4.52375946027282,5,0.005,"2020-07-11"
4.71872753881264,5,0.025,"2020-07-11"
4.81099139781949,5,0.05,"2020-07-11"
5,5,0.25,"2020-07-11"
5,5,0.5,"2020-07-11"
4.58880357396111,5,0.005,"2020-07-12"
4.7824501812863,5,0.025,"2020-07-12"
4.87547027997218,5,0.05,"2020-07-12"
5,5,0.25,"2020-07-12"
5,5,0.5,"2020-07-12"
4.65737899782205,5,0.005,"2020-07-13"
4.85015040916445,5,0.025,"2020-07-13"
4.94367415866322,5,0.05,"2020-07-13"
5,5,0.25,"2020-07-13"
5,5,0.5,"2020-07-13"
4.74179295855053,5,0.005,"2020-07-14"
4.93638185204949,5,0.025,"2020-07-14"
5,5,0.05,"2020-07-14"
5,5,0.25,"2020-07-14"
5,5,0.5,"2020-07-14"
4.82224492976341,5,0.005,"2020-07-15"
5,5,0.025,"2020-07-15"
5,5,0.05,"2020-07-15"
5,5,0.25,"2020-07-15"
5,5,0.5,"2020-07-15"
4.9094117162989,5,0.005,"2020-07-16"
5,5,0.025,"2020-07-16"
5,5,0.05,"2020-07-16"
5,5,0.25,"2020-07-16"
5,5,0.5,"2020-07-16"
5,5,0.005,"2020-07-17"
5,5,0.025,"2020-07-17"
5,5,0.05,"2020-07-17"
5,5,0.25,"2020-07-17"
5,5,0.5,"2020-07-17"
5,5,0.005,"2020-07-18"
5,5,0.025,"2020-07-18"
5,5,0.05,"2020-07-18"
5,5,0.25,"2020-07-18"
5,5,0.5,"2020-07-18"
5,5,0.005,"2020-07-19"
5,5,0.025,"2020-07-19"
5,5,0.05,"2020-07-19"
5,5,0.25,"2020-07-19"
5,5,0.5,"2020-07-19"
5,5,0.005,"2020-07-20"
5,5,0.025,"2020-07-20"
5,5,0.05,"2020-07-20"
5,5,0.25,"2020-07-20"
5,5,0.5,"2020-07-20"
5,5,0.005,"2020-07-21"
5,5,0.025,"2020-07-21"
5,5,0.05,"2020-07-21"
5,5,0.25,"2020-07-21"
5,5,0.5,"2020-07-21"
5,5,0.005,"2020-07-22"
5,5,0.025,"2020-07-22"
5,5,0.05,"2020-07-22"
5,5,0.25,"2020-07-22"
5,5,0.5,"2020-07-22"
5,5,0.005,"2020-07-23"
5,5,0.025,"2020-07-23"
5,5,0.05,"2020-07-23"
5,5,0.25,"2020-07-23"
5,5,0.5,"2020-07-23"
5,5,0.005,"2020-07-24"
5,5,0.025,"2020-07-24"
5,5,0.05,"2020-07-24"
5,5,0.25,"2020-07-24"
5,5,0.5,"2020-07-24"
5,5,0.005,"2020-07-25"
5,5,0.025,"2020-07-25"
5,5,0.05,"2020-07-25"
5,5,0.25,"2020-07-25"
5,5,0.5,"2020-07-25"
5,5,0.005,"2020-07-26"
5,5,0.025,"2020-07-26"
5,5,0.05,"2020-07-26"
5,5,0.25,"2020-07-26"
5,5,0.5,"2020-07-26"
5,5,0.005,"2020-07-27"
5,5,0.025,"2020-07-27"
5,5,0.05,"2020-07-27"
5,5,0.25,"2020-07-27"
5,5,0.5,"2020-07-27"
5,5,0.005,"2020-07-28"
5,5,0.025,"2020-07-28"
5,5,0.05,"2020-07-28"
5,5,0.25,"2020-07-28"
5,5,0.5,"2020-07-28"
5,5,0.005,"2020-07-29"
5,5,0.025,"2020-07-29"
5,5,0.05,"2020-07-29"
5,5,0.25,"2020-07-29"
5,5,0.5,"2020-07-29"
5,5,0.005,"2020-07-30"
5,5,0.025,"2020-07-30"
5,5,0.05,"2020-07-30"
5,5,0.25,"2020-07-30"
5,5,0.5,"2020-07-30"
