"","stage","time2","time1","temp2","transfer","temp1","province","generation","block","time2d","time2.orig","group_index","nobs","q5","q50","q95","in.predint"
"2951","L4",1.890278,1.104167,20,TRUE,30,"ON","F1",183,0,0.8902778,8,1,0,Inf,Inf,1
"2952","L4",2.104167,0,30,FALSE,30,"ON","F1",183,0.1041667,1.104167,8,1,0.23792622248226,Inf,Inf,1
"2953","L4",2.916667,0.8229167,20,TRUE,30,"ON","F1",183,0.9166667,1.916667,8,1,0,Inf,Inf,1
"2954","L4",3.972222,1.032639,20,TRUE,30,"ON","F1",183,1.972222,2.972222,8,1,0,Inf,Inf,1
"2955","L4",3.895833,0.8229167,20,TRUE,30,"ON","F1",183,1.895833,2.895833,8,1,0,Inf,Inf,1
"2956","L4",4.111111,0.9777778,20,TRUE,30,"ON","F1",183,2.111111,3.111111,8,1,0,Inf,Inf,1
"2957","L4",2.104167,0,30,FALSE,30,"ON","F1",183,0.1041667,1.104167,8,1,0.23792622248226,Inf,Inf,1
"2958","L4",2.104167,0,30,FALSE,30,"ON","F1",183,0.1041667,1.104167,8,1,0.23792622248226,Inf,Inf,1
"2959","L4",5.979167,1.104167,20,TRUE,30,"ON","F1",183,3.979167,4.979167,8,1,0,Inf,Inf,1
"2960","L4",2.868056,1.104167,20,TRUE,30,"ON","F1",183,0.8680556,1.868056,8,1,0,Inf,Inf,1
"2961","L4",3.833333,1.104167,20,TRUE,30,"ON","F1",183,1.833333,2.833333,8,1,0,Inf,Inf,1
"2962","L4",3.229167,0.96875,20,TRUE,30,"ON","F1",183,1.229167,2.229167,8,1,0,Inf,Inf,1
"2963","L4",5.1875,0.9652778,20,TRUE,30,"ON","F1",183,3.1875,4.1875,8,1,0,Inf,Inf,1
"2964","L4",3.972222,1.032639,20,TRUE,30,"ON","F1",183,1.972222,2.972222,8,1,0,Inf,Inf,1
"2965","L4",2.868056,1.104167,20,TRUE,30,"ON","F1",183,0.8680556,1.868056,8,1,0,Inf,Inf,1
"2966","L4",1.890278,1.104167,20,TRUE,30,"ON","F1",183,0,0.8902778,8,1,0,Inf,Inf,1
"2967","L4",1.890278,1.104167,20,TRUE,30,"ON","F1",183,0,0.8902778,8,1,0,Inf,Inf,1
"2968","L4",3.895833,0.8229167,20,TRUE,30,"ON","F1",183,1.895833,2.895833,8,1,0,Inf,Inf,1
"2969","L4",2.916667,0.8229167,20,TRUE,30,"ON","F1",183,0.9166667,1.916667,8,1,0,Inf,Inf,1
"2970","L4",3.229167,0.96875,20,TRUE,30,"ON","F1",183,1.229167,2.229167,8,1,0,Inf,Inf,1
"2971","L5",3.145833,1.943056,20,TRUE,30,"ON","F1",184,1.145833,2.145833,8,1,0,7.94072563389814,Inf,1
"2972","L5",2.944444,1.774306,20,TRUE,30,"ON","F1",184,0.9444444,1.944444,8,1,0,8.2557430434688,Inf,1
"2973","L5",2.034722,2,20,TRUE,30,"ON","F1",184,0.03472222,1.034722,8,1,0,7.83442429244278,Inf,1
"2974","L5",2.944444,0,30,FALSE,30,"ON","F1",184,0.9444444,1.944444,8,1,0.316325050341443,6.19678106410556,Inf,1
"2975","L5",3.083333,2.0625,20,TRUE,30,"ON","F1",184,1.083333,2.083333,8,1,0,7.71775117778698,Inf,1
"2976","L5",11.91667,1.916667,20,TRUE,30,"ON","F1",184,9.916667,10.91667,8,1,0,7.98998782306057,Inf,1
"2977","L5",1.965278,1.774306,20,TRUE,30,"ON","F1",184,0,0.9652778,8,1,0,8.2557430434688,Inf,1
"2978","L5",2.944444,1.774306,20,TRUE,30,"ON","F1",184,0.9444444,1.944444,8,1,0,8.2557430434688,Inf,1
"2979","L5",8,1.916667,20,TRUE,30,"ON","F1",184,6,7,8,1,0,7.98998782306057,Inf,1
"2980","L5",2.166667,1.944444,20,TRUE,30,"ON","F1",184,0.1666667,1.166667,8,1,0,7.93813455736786,Inf,1
"2981","L5",3.1875,2,20,TRUE,30,"ON","F1",184,1.1875,2.1875,8,1,0,7.83442429244278,Inf,1
"2982","L5",1.965278,1.774306,20,TRUE,30,"ON","F1",184,0,0.9652778,8,1,0,8.2557430434688,Inf,1
"2983","L5",2.920139,0,30,FALSE,30,"ON","F1",184,0.9201389,1.920139,8,1,0.316325050341443,6.19678106410556,Inf,1
"2984","L5",2.944444,0,30,FALSE,30,"ON","F1",184,0.9444444,1.944444,8,1,0.316325050341443,6.19678106410556,Inf,1
"2985","L5",2.166667,1.944444,20,TRUE,30,"ON","F1",184,0.1666667,1.166667,8,1,0,7.93813455736786,Inf,1
"2986","L5",1.979167,1.943056,20,TRUE,30,"ON","F1",184,0,0.9791667,8,1,0,7.94072563389814,Inf,1
"2987","L5",1.979167,1.943056,20,TRUE,30,"ON","F1",184,0,0.9791667,8,1,0,7.94072563389814,Inf,1
"2988","L5",2.145833,2.0625,20,TRUE,30,"ON","F1",184,0.1458333,1.145833,8,1,0,7.71775117778698,Inf,1
"2989","L5",3,0,30,FALSE,30,"ON","F1",184,1,2,8,1,0.316325050341443,6.19678106410556,Inf,1
"2990","L5",4.111111,1.774306,20,TRUE,30,"ON","F1",184,2.111111,3.111111,8,1,0,8.2557430434688,Inf,1
"2991","L6",8.5,2.916667,20,TRUE,30,"ON","F1",185,6.5,7.5,8,1,0,16.5174945395707,Inf,1
"2992","L6",3.5,3.083333,20,TRUE,30,"ON","F1",185,1.5,2.5,8,1,0,16.170807852916,Inf,1
"2993","L6",3.458333,3.069444,20,TRUE,30,"ON","F1",185,1.458333,2.458333,8,1,0,16.1996987568253,Inf,1
"2994","L6",2.5,3.083333,20,TRUE,30,"ON","F1",185,0.5,1.5,8,1,0,16.170807852916,Inf,1
"2995","L6",5.416667,3.020833,20,TRUE,30,"ON","F1",185,3.416667,4.416667,8,1,0,16.3008158804436,Inf,1
"2996","L6",33.625,2.958333,20,TRUE,30,"ON","F1",185,31.625,32.625,8,1,0,16.4308239079712,Inf,1
"2997","L6",1.520833,3.041667,20,TRUE,30,"ON","F1",185,0,0.5208333,8,1,0,16.2574784845155,Inf,1
"2998","L6",2.5,3.083333,20,TRUE,30,"ON","F1",185,0.5,1.5,8,1,0,16.170807852916,Inf,1
"2999","L6",5.583333,2.916667,20,TRUE,30,"ON","F1",185,3.583333,4.583333,8,1,0,16.5174945395707,Inf,1
"3000","L6",5.5,2.916667,20,TRUE,30,"ON","F1",185,3.5,4.5,8,1,0,16.5174945395707,Inf,1
"3001","L6",6.458333,2.916667,20,TRUE,30,"ON","F1",185,4.458333,5.458333,8,1,0,16.5174945395707,Inf,1
"3002","L6",1.520833,3.041667,20,TRUE,30,"ON","F1",185,0,0.5208333,8,1,0,16.2574784845155,Inf,1
"3003","L6",6.416667,3.166667,20,TRUE,30,"ON","F1",185,4.416667,5.416667,8,1,0,15.9974624294603,Inf,1
"3004","L6",2.5,3.083333,20,TRUE,30,"ON","F1",185,0.5,1.5,8,1,0,16.170807852916,Inf,1
"3005","L6",3.5,2.916667,20,TRUE,30,"ON","F1",185,1.5,2.5,8,1,0,16.5174945395707,Inf,1
"3006","L6",4.5,3.083333,20,TRUE,30,"ON","F1",185,2.5,3.5,8,1,0,16.170807852916,Inf,1
"3007","L6",3.5,3.083333,20,TRUE,30,"ON","F1",185,1.5,2.5,8,1,0,16.170807852916,Inf,1
"3008","L6",2.458333,2.916667,20,TRUE,30,"ON","F1",185,0.4583333,1.458333,8,1,0,16.5174945395707,Inf,1
"3009","L6",3.5,2.916667,20,TRUE,30,"ON","F1",185,1.5,2.5,8,1,0,16.5174945395707,Inf,1
"3010","L6",2.5,2.916667,20,TRUE,30,"ON","F1",185,0.5,1.5,8,1,0,16.5174945395707,Inf,1
"3011","L2",5.057639,0.9840278,20,TRUE,35,"ON","F1",186,4.057639,5.057639,8,1,0,21.6902072048211,Inf,1
"3012","L2",3.984722,0.9840278,20,TRUE,35,"ON","F1",186,2.984722,3.984722,8,1,0,21.6902072048211,Inf,1
"3013","L2",5.994444,0.9840278,20,TRUE,35,"ON","F1",186,4.994444,5.994444,8,1,0,21.6902072048211,Inf,1
"3014","L2",10.03472,0.9840278,20,TRUE,35,"ON","F1",186,9.034722,10.03472,8,1,0,21.6902072048211,Inf,1
"3015","L2",5.994444,0.9840278,20,TRUE,35,"ON","F1",186,4.994444,5.994444,8,1,0,21.6902072048211,Inf,1
"3016","L2",5.057639,0.9840278,20,TRUE,35,"ON","F1",186,4.057639,5.057639,8,1,0,21.6902072048211,Inf,1
"3017","L2",5.057639,0.9840278,20,TRUE,35,"ON","F1",186,4.057639,5.057639,8,1,0,21.6902072048211,Inf,1
"3018","L2",5.057639,0.9840278,20,TRUE,35,"ON","F1",186,4.057639,5.057639,8,1,0,21.6902072048211,Inf,1
"3019","L2",5.057639,0.9840278,20,TRUE,35,"ON","F1",186,4.057639,5.057639,8,1,0,21.6902072048211,Inf,1
"3020","L2",5.057639,0.9840278,20,TRUE,35,"ON","F1",186,4.057639,5.057639,8,1,0,21.6902072048211,Inf,1
"3021","L2",5.057639,0.9840278,20,TRUE,35,"ON","F1",186,4.057639,5.057639,8,1,0,21.6902072048211,Inf,1
"3022","L3",4.010417,0.9215278,20,TRUE,35,"ON","F1",187,2.010417,3.010417,8,1,0,11.5731750769502,Inf,1
"3023","L3",6.057639,0.9923611,20,TRUE,35,"ON","F1",187,4.057639,5.057639,8,1,0,11.5079532544138,Inf,1
"3024","L3",4.036111,1.004167,20,TRUE,35,"ON","F1",187,2.036111,3.036111,8,1,0,11.497082628385,Inf,1
"3025","L3",1.982639,0.9777778,20,TRUE,35,"ON","F1",187,0,0.9826389,8,1,0,11.5213812523271,Inf,1
"3026","L3",4.036111,1.004167,20,TRUE,35,"ON","F1",187,2.036111,3.036111,8,1,0,11.497082628385,Inf,1
"3027","L3",5.055556,0.9215278,20,TRUE,35,"ON","F1",187,3.055556,4.055556,8,1,0,11.5731750769502,Inf,1
"3028","L3",5.055556,0.9215278,20,TRUE,35,"ON","F1",187,3.055556,4.055556,8,1,0,11.5731750769502,Inf,1
"3029","L3",4.010417,0.9215278,20,TRUE,35,"ON","F1",187,2.010417,3.010417,8,1,0,11.5731750769502,Inf,1
"3030","L3",4.010417,0.9215278,20,TRUE,35,"ON","F1",187,2.010417,3.010417,8,1,0,11.5731750769502,Inf,1
"3031","L3",5.055556,0.9215278,20,TRUE,35,"ON","F1",187,3.055556,4.055556,8,1,0,11.5731750769502,Inf,1
"3032","L3",5.055556,0.9215278,20,TRUE,35,"ON","F1",187,3.055556,4.055556,8,1,0,11.5731750769502,Inf,1
"3033","L4",3.048611,0.9569444,20,TRUE,35,"ON","F1",188,1.048611,2.048611,8,1,0,Inf,Inf,1
"3034","L4",4.995139,0.98125,20,TRUE,35,"ON","F1",188,2.995139,3.995139,8,1,0,Inf,Inf,1
"3035","L4",4.995139,0.98125,20,TRUE,35,"ON","F1",188,2.995139,3.995139,8,1,0,Inf,Inf,1
"3036","L4",3.9875,1,20,TRUE,35,"ON","F1",188,1.9875,2.9875,8,1,0,Inf,Inf,1
"3037","L4",4.995139,0.98125,20,TRUE,35,"ON","F1",188,2.995139,3.995139,8,1,0,Inf,Inf,1
"3038","L4",5.966667,0.98125,20,TRUE,35,"ON","F1",188,3.966667,4.966667,8,1,0,Inf,Inf,1
"3039","L4",3.972222,0.98125,20,TRUE,35,"ON","F1",188,1.972222,2.972222,8,1,0,Inf,Inf,1
"3040","L4",6.064583,0.9569444,20,TRUE,35,"ON","F1",188,4.064583,5.064583,8,1,0,Inf,Inf,1
"3041","L4",3.048611,0.9569444,20,TRUE,35,"ON","F1",188,1.048611,2.048611,8,1,0,Inf,Inf,1
"3042","L4",3.972222,0.98125,20,TRUE,35,"ON","F1",188,1.972222,2.972222,8,1,0,Inf,Inf,1
"3043","L4",4.995139,0.98125,20,TRUE,35,"ON","F1",188,2.995139,3.995139,8,1,0,Inf,Inf,1
"3044","L5",2.984028,1.995139,20,TRUE,35,"ON","F1",189,0.9840278,1.984028,8,1,0,9.39376434844372,Inf,1
"3045","L5",6.166667,2.046528,20,TRUE,35,"ON","F1",189,4.166667,5.166667,8,1,0,9.33776326585666,Inf,1
"3046","L5",4.041667,2.046528,20,TRUE,35,"ON","F1",189,2.041667,3.041667,8,1,0,9.33776326585666,Inf,1
"3047","L5",4.1875,1.970833,20,TRUE,35,"ON","F1",189,2.1875,3.1875,8,1,0,9.42025177402821,Inf,1
"3048","L5",2.90625,2.046528,20,TRUE,35,"ON","F1",189,0.90625,1.90625,8,1,0,9.33776326585666,Inf,1
"3049","L5",2.010417,1.970833,20,TRUE,35,"ON","F1",189,0.01041667,1.010417,8,1,0,9.42025177402821,Inf,1
"3050","L5",3.996528,1.979167,20,TRUE,35,"ON","F1",189,1.996528,2.996528,8,1,0,9.41116981052861,Inf,1
"3051","L5",4.041667,2.046528,20,TRUE,35,"ON","F1",189,2.041667,3.041667,8,1,0,9.33776326585666,Inf,1
"3052","L5",2.075,1.995139,20,TRUE,35,"ON","F1",189,0.075,1.075,8,1,0,9.39376434844372,Inf,1
"3053","L5",5.131944,1.979167,20,TRUE,35,"ON","F1",189,3.131944,4.131944,8,1,0,9.41116981052861,Inf,1
"3054","L5",5.083333,2.046528,20,TRUE,35,"ON","F1",189,3.083333,4.083333,8,1,0,9.33776326585666,Inf,1
"3055","L6",8.458333,5.125,20,TRUE,35,"ON","F1",190,6.458333,7.458333,8,1,0,18.2365284922819,Inf,1
"3056","L6",8.583333,4.75,20,TRUE,35,"ON","F1",190,6.583333,7.583333,8,1,0,18.5546754209613,Inf,1
"3057","L6",8.625,4.833333,20,TRUE,35,"ON","F1",190,6.625,7.625,8,1,0,18.4839763862743,Inf,1
"3058","L6",7.625,4.791667,20,TRUE,35,"ON","F1",190,5.625,6.625,8,1,0,18.5193254794219,Inf,1
"3059","L6",4.583333,5.010417,20,TRUE,35,"ON","F1",190,2.583333,3.583333,8,1,0,18.3337397710256,Inf,1
"3060","L6",16.58333,5.010417,20,TRUE,35,"ON","F1",190,14.58333,15.58333,8,1,0,18.3337397710256,Inf,1
"3061","L6",2.583333,5.010417,20,TRUE,35,"ON","F1",190,0.5833333,1.583333,8,1,0,18.3337397710256,Inf,1
"3062","L6",5.625,4.833333,20,TRUE,35,"ON","F1",190,3.625,4.625,8,1,0,18.4839763862743,Inf,1
"3063","L6",5.583333,4.909028,20,TRUE,35,"ON","F1",190,3.583333,4.583333,8,1,0,18.4197573682306,Inf,1
"3064","L6",5.625,4.833333,20,TRUE,35,"ON","F1",190,3.625,4.625,8,1,0,18.4839763862743,Inf,1
"3065","L6",5.625,4.791667,20,TRUE,35,"ON","F1",190,3.625,4.625,8,1,0,18.5193254794219,Inf,1
"3066","L2",6.208333,8.708333,20,TRUE,5,"ON","F1",191,5.208333,6.208333,9,1,0,72.9231369486973,Inf,1
"3067","L2",5.291667,8.708333,20,TRUE,5,"ON","F1",191,4.291667,5.291667,9,1,0,72.9231369486973,Inf,1
"3068","L2",5.291667,8.708333,20,TRUE,5,"ON","F1",191,4.291667,5.291667,9,1,0,72.9231369486973,Inf,1
"3069","L2",8.125,8.708333,20,TRUE,5,"ON","F1",191,7.125,8.125,9,1,0,72.9231369486973,Inf,1
"3070","L2",5.291667,8.708333,20,TRUE,5,"ON","F1",191,4.291667,5.291667,9,1,0,72.9231369486973,Inf,1
"3071","L2",6.208333,8.708333,20,TRUE,5,"ON","F1",191,5.208333,6.208333,9,1,0,72.9231369486973,Inf,1
"3072","L2",11.29167,8.833333,20,TRUE,5,"ON","F1",191,10.29167,11.29167,9,1,0,72.9091799213656,Inf,1
"3073","L3",6.041667,10.95833,20,TRUE,5,"ON","F1",192,4.041667,5.041667,9,1,0,77.0155552441009,Inf,1
"3074","L3",5.125,10.70833,20,TRUE,5,"ON","F1",192,3.125,4.125,9,1,0,77.0195279349836,Inf,1
"3075","L3",6.25,10.70833,20,TRUE,5,"ON","F1",192,4.25,5.25,9,1,0,77.0195279349836,Inf,1
"3076","L3",6.208333,10.875,20,TRUE,5,"ON","F1",192,4.208333,5.208333,9,1,0,77.016879421426,Inf,1
"3077","L3",4.25,10.70833,20,TRUE,5,"ON","F1",192,2.25,3.25,9,1,0,77.0195279349836,Inf,1
"3078","L3",5.083333,10.95833,20,TRUE,5,"ON","F1",192,3.083333,4.083333,9,1,0,77.0155552441009,Inf,1
"3079","L3",5.125,10.70833,20,TRUE,5,"ON","F1",192,3.125,4.125,9,1,0,77.0195279349836,Inf,1
"3080","L4",4.25,19.79167,20,TRUE,5,"ON","F1",193,2.25,3.25,9,1,0,11.4838262163386,Inf,1
"3081","L4",6.25,19.875,20,TRUE,5,"ON","F1",193,4.25,5.25,9,1,0,11.4803643553716,Inf,1
"3082","L4",4.125,19.75,20,TRUE,5,"ON","F1",193,2.125,3.125,9,1,0,11.485557354542,Inf,1
"3083","L4",2.25,19.79167,20,TRUE,5,"ON","F1",193,0.25,1.25,9,1,0,11.4838262163386,Inf,1
"3084","L4",4.208333,19.75,20,TRUE,5,"ON","F1",193,2.208333,3.208333,9,1,0,11.485557354542,Inf,1
"3085","L4",4.125,19.75,20,TRUE,5,"ON","F1",193,2.125,3.125,9,1,0,11.485557354542,Inf,1
"3086","L4",5.041667,19.91667,20,TRUE,5,"ON","F1",193,3.041667,4.041667,9,1,0,11.4786332171682,Inf,1
"3087","L5",4.208333,33.79167,20,TRUE,5,"ON","F1",194,2.208333,3.208333,9,1,0,Inf,Inf,1
"3088","L5",6.083333,33.79167,20,TRUE,5,"ON","F1",194,4.083333,5.083333,9,1,0,Inf,Inf,1
"3089","L5",4.25,33.83333,20,TRUE,5,"ON","F1",194,2.25,3.25,9,1,0,Inf,Inf,1
"3090","L5",4.208333,33.79167,20,TRUE,5,"ON","F1",194,2.208333,3.208333,9,1,0,Inf,Inf,1
"3091","L5",4.25,33.75,20,TRUE,5,"ON","F1",194,2.25,3.25,9,1,0,Inf,Inf,1
"3092","L5",5.291667,33.83333,20,TRUE,5,"ON","F1",194,3.291667,4.291667,9,1,0,Inf,Inf,1
"3093","L5",4.166667,33.875,20,TRUE,5,"ON","F1",194,2.166667,3.166667,9,1,0,Inf,Inf,1
"3094","L6",8.583333,31.75,20,TRUE,5,"ON","F1",195,6.583333,7.583333,9,1,0,25.1289792034344,Inf,1
"3095","L6",7.625,31.83333,20,TRUE,5,"ON","F1",195,5.625,6.625,9,1,0,25.126628113631,Inf,1
"3096","L6",8.625,31.75,20,TRUE,5,"ON","F1",195,6.625,7.625,9,1,0,25.1289792034344,Inf,1
"3097","L6",7.583333,31.75,20,TRUE,5,"ON","F1",195,5.583333,6.583333,9,1,0,25.1289792034344,Inf,1
"3098","L6",8.625,31.75,20,TRUE,5,"ON","F1",195,6.625,7.625,9,1,0,25.1289792034344,Inf,1
"3099","L6",6.625,31.70833,20,TRUE,5,"ON","F1",195,4.625,5.625,9,1,0,25.1301548894071,Inf,1
"3100","L6",8.583333,31.875,20,TRUE,5,"ON","F1",195,6.583333,7.583333,9,1,0,25.1254524276582,Inf,1
"3101","L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,9,1,0,72.73165633736,Inf,1
"3102","L2",7.041667,3.791667,20,TRUE,10,"ON","F1",161,6.041667,7.041667,9,1,0,72.73165633736,Inf,1
"3103","L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,9,1,0,72.73165633736,Inf,1
"3104","L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,9,1,0,72.73165633736,Inf,1
"3105","L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,9,1,0,72.73165633736,Inf,1
"3106","L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,9,1,0,72.73165633736,Inf,1
"3107","L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,9,1,0,72.73165633736,Inf,1
"3108","L2",8.041667,3.791667,20,TRUE,10,"ON","F1",161,7.041667,8.041667,9,1,0,72.73165633736,Inf,1
"3109","L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,9,1,0,72.73165633736,Inf,1
"3110","L2",8.041667,3.791667,20,TRUE,10,"ON","F1",161,7.041667,8.041667,9,1,0,72.73165633736,Inf,1
"3111","L2",8.041667,3.791667,20,TRUE,10,"ON","F1",161,7.041667,8.041667,9,1,0,72.73165633736,Inf,1
"3112","L2",7.041667,2.916667,20,TRUE,10,"ON","F1",161,6.041667,7.041667,9,1,0,73.0002301933403,Inf,1
"3113","L2",6.166667,2.916667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,9,1,0,73.0002301933403,Inf,1
"3114","L2",8.041667,2.916667,20,TRUE,10,"ON","F1",161,7.041667,8.041667,9,1,0,73.0002301933403,Inf,1
"3115","L2",6.166667,2.916667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,9,1,0,73.0002301933403,Inf,1
"3116","L3",3.208333,7.75,20,TRUE,10,"ON","F1",162,1.208333,2.208333,9,1,0,76.2607858625216,Inf,1
"3117","L3",5.083333,7.958333,20,TRUE,10,"ON","F1",162,3.083333,4.083333,9,1,0,76.2358153214986,Inf,1
"3118","L3",4.166667,7.833333,20,TRUE,10,"ON","F1",162,2.166667,3.166667,9,1,0,76.2507976700842,Inf,1
"3119","L3",3.208333,7.833333,20,TRUE,10,"ON","F1",162,1.208333,2.208333,9,1,0,76.2507976700842,Inf,1
"3120","L3",3.208333,7.75,20,TRUE,10,"ON","F1",162,1.208333,2.208333,9,1,0,76.2607858625216,Inf,1
"3121","L3",3.208333,7.833333,20,TRUE,10,"ON","F1",162,1.208333,2.208333,9,1,0,76.2507976700842,Inf,1
"3122","L3",4.166667,7.833333,20,TRUE,10,"ON","F1",162,2.166667,3.166667,9,1,0,76.2507976700842,Inf,1
"3123","L3",4.166667,7.875,20,TRUE,10,"ON","F1",162,2.166667,3.166667,9,1,0,76.2458035139361,Inf,1
"3124","L3",4.291667,7.75,20,TRUE,10,"ON","F1",162,2.291667,3.291667,9,1,0,76.2607858625216,Inf,1
"3125","L3",4.166667,7.875,20,TRUE,10,"ON","F1",162,2.166667,3.166667,9,1,0,76.2458035139361,Inf,1
"3126","L3",4.166667,7.875,20,TRUE,10,"ON","F1",162,2.166667,3.166667,9,1,0,76.2458035139361,Inf,1
"3127","L3",4.041667,7.958333,20,TRUE,10,"ON","F1",162,2.041667,3.041667,9,1,0,76.2358153214986,Inf,1
"3128","L3",3.208333,7.833333,20,TRUE,10,"ON","F1",162,1.208333,2.208333,9,1,0,76.2507976700842,Inf,1
"3129","L3",4.166667,7.875,20,TRUE,10,"ON","F1",162,2.166667,3.166667,9,1,0,76.2458035139361,Inf,1
"3130","L3",3.208333,7.833333,20,TRUE,10,"ON","F1",162,1.208333,2.208333,9,1,0,76.2507976700842,Inf,1
"3131","L4",3.166667,5.916667,20,TRUE,10,"ON","F1",163,1.166667,2.166667,9,1,0,10.8916878262778,Inf,1
"3132","L4",5.208333,5.833333,20,TRUE,10,"ON","F1",163,3.208333,4.208333,9,1,0,10.9116085957484,Inf,1
"3133","L4",4.083333,5.75,20,TRUE,10,"ON","F1",163,2.083333,3.083333,9,1,0,10.9315291261716,Inf,1
"3134","L4",3.125,5.875,20,TRUE,10,"ON","F1",163,1.125,2.125,9,1,0,10.9016482110131,Inf,1
"3135","L4",4.166667,5.916667,20,TRUE,10,"ON","F1",163,2.166667,3.166667,9,1,0,10.8916878262778,Inf,1
"3136","L4",3.958333,5.875,20,TRUE,10,"ON","F1",163,1.958333,2.958333,9,1,0,10.9016482110131,Inf,1
"3137","L4",5.125,5.75,20,TRUE,10,"ON","F1",163,3.125,4.125,9,1,0,10.9315291261716,Inf,1
"3138","L4",4.083333,5.833333,20,TRUE,10,"ON","F1",163,2.083333,3.083333,9,1,0,10.9116085957484,Inf,1
"3139","L4",3.125,5.875,20,TRUE,10,"ON","F1",163,1.125,2.125,9,1,0,10.9016482110131,Inf,1
"3140","L4",5.208333,5.833333,20,TRUE,10,"ON","F1",163,3.208333,4.208333,9,1,0,10.9116085957484,Inf,1
"3141","L4",5.208333,5.833333,20,TRUE,10,"ON","F1",163,3.208333,4.208333,9,1,0,10.9116085957484,Inf,1
"3142","L4",4.125,5.875,20,TRUE,10,"ON","F1",163,2.125,3.125,9,1,0,10.9016482110131,Inf,1
"3143","L4",3.958333,5.875,20,TRUE,10,"ON","F1",163,1.958333,2.958333,9,1,0,10.9016482110131,Inf,1
"3144","L4",4.083333,5.833333,20,TRUE,10,"ON","F1",163,2.083333,3.083333,9,1,0,10.9116085957484,Inf,1
"3145","L4",3.958333,5.875,20,TRUE,10,"ON","F1",163,1.958333,2.958333,9,1,0,10.9016482110131,Inf,1
"3146","L5",5.291667,5.708333,20,TRUE,10,"ON","F1",164,3.291667,4.291667,9,1,0,Inf,Inf,1
"3147","L5",6.125,5.833333,20,TRUE,10,"ON","F1",164,4.125,5.125,9,1,0,Inf,Inf,1
"3148","L5",4.083333,5.875,20,TRUE,10,"ON","F1",164,2.083333,3.083333,9,1,0,Inf,Inf,1
"3149","L5",4.291667,5.708333,20,TRUE,10,"ON","F1",164,2.291667,3.291667,9,1,0,Inf,Inf,1
"3150","L5",4.291667,5.708333,20,TRUE,10,"ON","F1",164,2.291667,3.291667,9,1,0,Inf,Inf,1
"3151","L5",4.208333,5.875,20,TRUE,10,"ON","F1",164,2.208333,3.208333,9,1,0,Inf,Inf,1
"3152","L5",5.208333,5.875,20,TRUE,10,"ON","F1",164,3.208333,4.208333,9,1,0,Inf,Inf,1
"3153","L5",4.208333,5.916667,20,TRUE,10,"ON","F1",164,2.208333,3.208333,9,1,0,Inf,Inf,1
"3154","L5",5.208333,5.708333,20,TRUE,10,"ON","F1",164,3.208333,4.208333,9,1,0,Inf,Inf,1
"3155","L5",4.041667,5.833333,20,TRUE,10,"ON","F1",164,2.041667,3.041667,9,1,0,Inf,Inf,1
"3156","L5",5.083333,5.833333,20,TRUE,10,"ON","F1",164,3.083333,4.083333,9,1,0,Inf,Inf,1
"3157","L5",5.208333,5.875,20,TRUE,10,"ON","F1",164,3.208333,4.208333,9,1,0,Inf,Inf,1
"3158","L5",4.208333,5.875,20,TRUE,10,"ON","F1",164,2.208333,3.208333,9,1,0,Inf,Inf,1
"3159","L5",4.208333,5.916667,20,TRUE,10,"ON","F1",164,2.208333,3.208333,9,1,0,Inf,Inf,1
"3160","L5",4.208333,5.875,20,TRUE,10,"ON","F1",164,2.208333,3.208333,9,1,0,Inf,Inf,1
"3161","L6",5.5,9.833333,20,TRUE,10,"ON","F1",165,3.5,4.5,9,1,0,23.6688308420159,Inf,1
"3162","L6",6.583333,9.875,20,TRUE,10,"ON","F1",165,4.583333,5.583333,9,1,0,23.6588479253378,Inf,1
"3163","L6",6.625,9.958333,20,TRUE,10,"ON","F1",165,4.625,5.625,9,1,0,23.6388823315698,Inf,1
"3164","L6",6.5,9.833333,20,TRUE,10,"ON","F1",165,4.5,5.5,9,1,0,23.6688308420159,Inf,1
"3165","L6",6.5,9.833333,20,TRUE,10,"ON","F1",165,4.5,5.5,9,1,0,23.6688308420159,Inf,1
"3166","L6",7.625,9.791667,20,TRUE,10,"ON","F1",165,5.625,6.625,9,1,0,23.6788135191059,Inf,1
"3167","L6",6.625,9.791667,20,TRUE,10,"ON","F1",165,4.625,5.625,9,1,0,23.6788135191059,Inf,1
"3168","L6",7.625,9.791667,20,TRUE,10,"ON","F1",165,5.625,6.625,9,1,0,23.6788135191059,Inf,1
"3169","L6",5.625,9.791667,20,TRUE,10,"ON","F1",165,3.625,4.625,9,1,0,23.6788135191059,Inf,1
"3170","L6",7.541667,10,20,TRUE,10,"ON","F1",165,5.541667,6.541667,9,1,0,23.6288994148917,Inf,1
